timestamp,open,high,low,close,volume,spread,mid_silver,spread_silver,log_gold,log_silver,rolling_beta,spread_val,spread_zscore,spread_velocity,gold_ret_1,silver_ret_1,target_spread_lead5
2025-07-07 06:22:20.057,3313.555,3313.7134,3310.76,3312.17,5000.215445995331,0.46138754,36.628,0.030002594,8.105359,3.600813,0.6139990862979624,5.894463239563503,0.3243639428249006,-0.07807725676233512,-0.0004158616,-0.0001911521,0.07013861736379712
2025-07-07 06:29:03.647,3312.1602,3312.22,3309.5,3311.145,5003.561951696873,0.44231293,36.553,0.030002594,8.105049,3.5987632,0.6002714425809446,5.9448143392444495,0.35152468082516525,0.02716073800026464,-0.0003094077,-0.0020475388,0.026748133149871955
2025-07-07 06:34:00.491,3311.115,3312.2202,3309.74,3310.35,5000.466962754726,0.43818524,36.474,0.02999878,8.104809,3.5965996,0.5674996092215231,6.063739951845165,0.4582009167503025,0.10667623592513725,-0.00024008751,-0.002161324,-0.03315537048269729
2025-07-07 06:46:23.071,3310.3398,3312.7134,3308.3901,3311.76,4999.83910292387,0.49589172,36.588,0.02999878,8.105235,3.5997205,0.5516012630206524,6.1196247375744575,0.48636954692102125,0.028168630170718745,0.0004259348,0.0031255484,-0.029460087816149505
2025-07-07 07:37:10.282,3311.805,3313.3416,3305.935,3309.2563,4999.939008176327,0.54703844,36.591,0.02999878,8.104479,3.5998023,0.5470419290083798,6.135236066090749,0.4649695168716719,-0.021400030049349372,-0.0007559657,8.189678e-05,0.0391377057695933
2025-07-07 08:07:17.404,3309.2764,3309.6765,3300.715,3303.4937,5000.160890638828,0.51593316,36.52,0.02999878,8.1027355,3.59786,0.5537133377282103,6.110552395930058,0.3945025601886977,-0.07046695668297415,-0.0017414093,-0.0019403696,0.3008538627346932
2025-07-07 08:35:50.199,3303.4885,3312.215,3303.2383,3311.045,4999.48887950182,0.528942,36.613,0.02999878,8.10502,3.6004033,0.5486427053373567,6.129684557713839,0.3782728139750372,-0.016229746213660523,0.0022858381,0.0025465488,0.446112829393682
2025-07-07 09:03:21.495,3311.005,3312.835,3308.44,3311.5,5000.397370219231,0.49895984,36.605,0.02999878,8.105157,3.600185,0.5292786246084789,6.1996559770544355,0.4250455462676052,0.04677273229256801,0.00013744831,-0.00021851063,0.5140558983481607
2025-07-07 09:34:42.390,3311.5134,3312.0166,3306.3398,3306.835,5000.055564939976,0.55556595,36.537,0.02999878,8.103746,3.5983255,0.5127852447898972,6.258578196473259,0.45690945910487174,0.03186391283726653,-0.0014087558,-0.001857698,0.6178501624223744
2025-07-07 10:11:54.977,3306.8398,3310.7185,3306.2334,3309.2686,4999.481641948223,0.54778457,36.583,0.02999878,8.104483,3.5995836,0.49304618100041625,6.329721690867741,0.5041072226412652,0.04719776353639343,0.00073587894,0.0012590885,0.7719657042706966
2025-07-07 10:40:28.029,3309.2534,3310.7998,3301.9785,3302.695,4999.39332729578,0.5452399,36.263,0.02999878,8.102494,3.590798,0.4432742254218595,6.5107860815268435,0.695356422923391,0.19124920028212578,-0.0019863844,-0.00874722,0.684307182823172
2025-07-07 10:55:33.648,3302.7651,3304.1748,3296.44,3303.78,5000.975470304489,0.59167796,36.325,0.02999878,8.102822,3.5925062,0.40541588384513727,6.646363239531706,0.8243856433687192,0.12902922044532827,0.0003285408,0.0017096996,0.6526911172003219
2025-07-07 11:13:58.999,3303.7437,3307.655,3300.06,3304.355,4999.870950043201,0.5764042,36.289,0.030002594,8.102997,3.5915148,0.3706887615887738,6.771662643160597,0.9391014446157658,0.11471580124704661,0.00017404556,-0.0009910464,0.6536727649111839
2025-07-07 11:42:18.456,3304.365,3305.3835,3301.055,3301.7363,4999.855744719505,0.58445776,36.189,0.02999878,8.102203,3.5887551,0.3317050575699182,6.911795141884945,1.0747596215272461,0.1356581769114803,-0.00079250336,-0.0027557015,0.4286318013236068
2025-07-07 12:01:16.315,3301.7815,3305.945,3299.8398,3302.1436,4999.70907831192,0.5442939,36.197998,0.030002594,8.102327,3.5890038,0.27963155244936744,7.098728642084744,1.2760729269119617,0.2013133053847156,0.00012338161,0.00024867058,0.2914503624725371
2025-07-07 12:24:22.367,3302.1284,3307.9485,3300.6084,3304.965,5000.337473034859,0.5725632,36.325,0.02999878,8.103181,3.5925062,0.2469043125009731,7.216175619188225,1.379663605746563,0.10359067883460127,0.0008544922,0.0035085678,0.08946114398479055
2025-07-07 12:45:21.117,3304.975,3310.7915,3302.245,3309.17,5000.29719465971,0.568102,36.361,0.02999878,8.104453,3.5934968,0.2172281016312709,7.32384459888633,1.4770767605690411,0.09741315482247814,0.0012723207,0.0009909868,-0.20625910795342262
2025-07-07 13:11:01.482,3309.2515,3312.788,3307.2202,3307.4,4999.96699911356,0.5622089,36.244,0.02999878,8.103918,3.5902739,0.1864466974413991,7.434523371991921,1.5927742095269497,0.11569744895790857,-0.0005348921,-0.0032177567,-0.5001194525945665
2025-07-07 13:38:22.592,3307.38,3312.5298,3306.2437,3306.9883,4999.922529041767,0.5608465,36.409,0.02999878,8.103793,3.594816,0.19653387445402587,7.397290033797487,1.503391422850853,-0.08938278667609678,-0.0001244545,0.0045524836,-0.7185565381468646
2025-07-07 13:55:27.908,3306.9634,3317.0767,3306.65,3316.157,4999.576234519482,0.5799905,36.584,0.02999878,8.106562,3.599611,0.19431161551007745,7.407115423612637,1.5675232893844988,0.06413186653364589,0.0027725697,0.0048065186,-1.0018638650394096
2025-07-07 14:13:45.283,3316.0571,3318.4248,3313.285,3318.12,5000.329071044922,0.53283936,36.639,0.02999878,8.107154,3.6011133,0.2172796694970466,7.324705180657103,1.4691247497313535,-0.09839853965314527,0.00059199333,0.0015033484,-1.1296246219489507
2025-07-07 14:39:34.064,3318.1602,3319.1616,3314.29,3318.75,5000.326403260231,0.5510989,36.614998,0.030002594,8.107344,3.600458,0.2437495747181536,7.229733590151705,1.2708176526156185,-0.19830709711573502,0.00018978119,-0.00065511465,-1.1726043928005563
2025-07-07 15:15:06.240,3318.795,3321.4666,3316.3071,3318.795,4999.700249195099,0.54074055,36.613,0.02999878,8.107357,3.6004033,0.2660431421154799,7.149494415972162,1.0926547569323832,-0.1781628956832353,1.3589859e-05,-5.4597855e-05,-1.1993754477495269
2025-07-07 16:01:16.742,3318.8184,3322.0635,3317.44,3320.785,4999.759415447712,0.5265258,36.697,0.030002594,8.107957,3.602695,0.30737614533613977,7.000574387981164,0.7848348847039883,-0.3078198722283949,0.0005996227,0.002294302,-1.1372126699286904
2025-07-07 16:25:13.177,3320.7998,3326.4116,3320.5298,3325.775,5000.387515842915,0.57078385,36.683,0.030002594,8.109458,3.6023135,0.3354967720741789,6.900893412201491,0.5656594243450893,-0.219175460358899,0.0015026331,-0.00038152933,-1.2278903405794002
2025-07-07 16:48:49.187,3325.7866,3327.7349,3323.625,3326.78,4996.799575746059,0.62260944,36.68,0.02999878,8.10976,3.6022317,0.3647529887698376,6.7958354906701794,0.3395001277824027,-0.22615929656268663,0.00030219555,-8.171797e-05,-1.2988820446351175
2025-07-07 16:54:59.162,3326.7402,3328.1401,3326.405,3327.3135,5001.444186866283,0.545655,36.679,0.02999878,8.1099205,3.6022043,0.395670205062188,6.6846355786248965,0.09821325981506222,-0.24128686796734045,0.0001603365,-2.7239323e-05,-1.2834892598490488
2025-07-07 16:59:49.931,3327.325,3327.8535,3325.655,3327.4502,5001.802948832512,0.47666985,36.673,0.02999878,8.1099615,3.6020408,0.4205684305041732,6.595056877433707,-0.10672069081714362,-0.20493395063220585,4.1127205e-05,-0.00016361475,-1.2136935535666022
2025-07-07 17:04:04.014,3327.4702,3330.035,3327.395,3329.5835,4999.608289003372,0.48119047,36.674,0.02999878,8.110602,3.602068,0.450865742926946,6.486553337672922,-0.35237778522470214,-0.2456570944075585,0.00064110756,2.7298927e-05,-1.085903249800605
2025-07-07 17:17:29.038,3329.625,3332.6836,3328.5535,3332.245,5000.630764842033,0.4619885,36.735,0.02999878,8.111402,3.60373,0.48818182761305595,6.352126078213363,-0.6622309162343107,-0.3098531310096086,0.0007994175,0.0016633272,-0.8443717928659271
2025-07-07 17:30:38.953,3332.23,3334.0386,3330.628,3332.345,4999.003069519997,0.50953525,36.75,0.02999878,8.111431,3.6041381,0.5220191864135961,6.2300018643962005,-0.9593819168527148,-0.29715100061840405,2.9921532e-05,0.00040829182,-0.5418191386379899
2025-07-07 17:41:50.554,3332.435,3335.9434,3331.7185,3334.0386,4997.712740719318,0.50827956,36.765,0.02999878,8.111939,3.6045463,0.5474777774067967,6.138530428689806,-1.1852760000339866,-0.2258940831812718,0.0005081892,0.0004081726,-0.3563775916770102
2025-07-07 17:49:10.319,3334.0334,3334.7036,3332.96,3333.2798,5001.404995441437,0.45736557,36.741,0.02999878,8.111712,3.6038933,0.5649122817627948,6.075828879698559,-1.3204142443837459,-0.1351382443497593,-0.00022757053,-0.00065273046,-0.23945335173293447
2025-07-07 17:56:39.516,3333.2651,3333.365,3332.165,3332.6436,4996.926907241344,0.45410818,36.727,0.02999878,8.111521,3.6035123,0.5833990679892126,6.0092350574068245,-1.438281035025307,-0.11786679064156114,-0.00019085407,-0.0003810525,-0.07910148734881495
2025-07-07 18:08:41.007,3332.6536,3333.02,3328.96,3329.8267,5004.4987189769745,0.5241475,36.681,0.02999878,8.110676,3.602259,0.5974699912253619,5.958434206043657,-1.5066027091002379,-0.06832167407493084,-0.00084525347,-0.001252532,0.011499143312151183
2025-07-07 18:19:13.544,3329.875,3330.8516,3329.8398,3330.0366,4995.850103735924,0.4857664,36.673,0.02999878,8.110739,3.6020408,0.6015686803062814,5.943863843255988,-1.5012010554907047,0.005401653609533152,6.3061714e-05,-0.0002180934,0.08795048879422995
2025-07-07 18:24:53.320,3330.0615,3330.3066,3328.4517,3328.6016,5001.943086385727,0.3973084,36.665,0.02999878,8.110308,3.6018226,0.6136732594657741,5.8999654695194925,-1.5416535917109968,-0.0404525362202921,-0.00043094158,-0.000218153,0.23914028309341173
2025-07-07 18:34:22.612,3328.555,3332.0366,3328.4766,3330.7166,5001.389908790588,0.43151054,36.669,0.02999878,8.110943,3.6019316,0.6260077489389524,5.856105765381068,-1.5598675961166804,-0.018214004405683548,0.0006353855,0.0001090765,0.30759751021840964
2025-07-07 18:42:51.432,3330.7217,3332.7866,3330.1665,3332.6265,4996.746959090233,0.46478355,36.705,0.030002594,8.111516,3.6029131,0.6308183851931115,5.8387321490855815,-1.517382522374122,0.04248507374255839,0.0005733967,0.0009818077,0.20267924073466426
2025-07-07 18:49:37.169,3332.6514,3334.9917,3332.6514,3334.635,4996.744743108749,0.48626107,36.747,0.030002594,8.112119,3.6040566,0.6402622605365936,5.804577297267494,-1.4951035657880867,0.022278956586035292,0.00060272217,0.00114429,0.048904120593844747
2025-07-07 18:57:02.069,3334.655,3335.7349,3334.035,3334.885,4998.882594227791,0.5379955,36.781998,0.030002594,8.112193,3.6050086,0.6421105338820723,5.797379109433903,-1.4132505666964748,0.08185299909161192,7.498264e-05,0.000952363,0.011452300967030427
2025-07-07 19:03:38.916,3334.875,3336.5264,3334.1802,3336.3264,5008.85967874527,0.5353757,36.781998,0.030002594,8.112626,3.6050086,0.6388868350239431,5.809433539687824,-1.302513308617585,0.11073725807888968,0.00043225288,0.0,-0.14977171963048863
2025-07-07 19:10:27.395,3336.3464,3337.2866,3335.675,3337.0913,4995.380482554436,0.518421,36.739998,0.030002594,8.112855,3.603866,0.6456297913157829,5.786091639306571,-1.2522700858982707,0.05024322271931436,0.00022923946,-0.0011418462,-1.2526140621403996
2025-07-07 19:17:36.682,3337.0864,3338.415,3337.0864,3337.525,5000.555639386177,0.51174307,36.725998,0.030002594,8.112985,3.6034849,0.673338770286673,5.6866185868462855,-1.3147032816394577,-0.062433195741187,0.00012993813,-0.0003810525,-1.591842975403985
2025-07-07 19:24:48.359,3337.465,3337.747,3336.575,3337.707,5001.10075879097,0.44110706,36.744,0.02999878,8.113039,3.6039748,0.716257002944559,5.531666814047708,-1.446199445194242,-0.13149616355478422,5.4597855e-05,0.0004901886,-1.0338381593510246
2025-07-07 19:34:20.172,3337.727,3339.6152,3337.3215,3339.25,5001.545084118843,0.29484215,36.769,0.02999878,8.113502,3.604655,0.7269071125564129,5.493252171045412,-1.4017982657294443,0.0444011794647976,0.00046229362,0.0006804466,-0.5352258781217794
2025-07-07 19:54:42.235,3339.2349,3340.5151,3338.2935,3338.785,5000.522523283958,0.49326208,36.786,0.02999878,8.113362,3.6051173,0.7539054816029254,5.395444602182482,-1.4522850282480737,-0.05048676251862938,-0.00013929605,0.00046229362,-0.08506888863492845
2025-07-07 20:26:23.379,3338.8486,3338.8535,3335.5283,3336.505,4999.71620619297,0.4394226,36.799,0.02999878,8.1126795,3.6054707,1.0029665413204298,4.496513046473092,-2.5048841480386703,-1.0525991197905966,-0.0006828904,0.00035345554,1.4539921235017308
2025-07-07 22:21:22.831,3336.5234,3345.9014,3335.8235,3343.2764,5001.160035610199,0.58301836,36.774002,0.030002594,8.114707,3.6047912,1.189765533120825,3.8258507116035716,-2.9065462570434426,-0.4016621090047723,0.0020295382,-0.00067931414,2.323490961720101
2025-07-07 22:52:12.112,3343.26,3343.8315,3338.9863,3340.3315,4998.2119309306145,0.6642406,36.801003,0.034000397,8.113826,3.605525,1.1699170120990299,3.8956607433496444,-2.4800376045452666,0.42650865249817604,-0.00088083744,0.00073421,2.19357407239193
2025-07-07 23:19:01.966,3340.245,3340.3467,3334.1814,3335.1167,5001.523305773735,0.6532038,36.784,0.02999878,8.112263,3.605063,1.0828178883491273,4.208636062408138,-1.9370241438512237,0.5430134606940429,-0.0015611649,-0.0004619956,1.9393958277531778
2025-07-07 23:50:02.109,3335.1116,3337.4248,3334.4165,3336.4714,4998.658758342266,0.6885683,36.791,0.02999878,8.112669,3.6052532,1.012015133686099,4.464098172078588,-1.5373539168830022,0.3996702269682215,0.00040614605,0.00019025803,1.839662959787614
2025-07-08 00:06:29.860,3336.5715,3336.7266,3332.9668,3334.8872,4998.041856706142,0.68410265,36.788002,0.032001495,8.112194,3.6051717,0.9096336157173115,4.832808710309507,-1.0508920245369395,0.48646189234606263,-0.0004748106,-8.147955e-05,1.6453386450225196
2025-07-08 00:20:39.110,3334.7368,3337.2214,3332.967,3333.0,5002.201625645161,0.71399885,36.782997,0.032001495,8.111629,3.6050358,0.8111022166931389,5.187576018484654,-0.5830552953233418,0.46783672921359776,-0.0005658865,-0.0001360178,1.443205760969835
2025-07-08 00:38:13.421,3332.9863,3335.612,3331.9165,3333.3406,4999.268468439579,0.726774,36.772,0.03199768,8.111731,3.6047366,0.7550522543868368,5.389966104522129,-0.2864635321533364,0.29659176317000535,0.00010216236,-0.0002989769,1.3549111591354426
2025-07-08 01:03:06.046,3333.3354,3335.5464,3331.2056,3335.442,5000.2216142416,0.7217809,36.791,0.03199768,8.112361,3.6052532,0.7032845930890422,5.576841910752163,0.002371683901954175,0.2888352160552906,0.0006303787,0.00051677227,1.2510565180565794
2025-07-08 01:28:27.326,3335.5415,3335.725,3329.775,3334.45,5000.186638653278,0.7107491,36.708,0.038002014,8.112063,3.6029947,0.65163077316038,5.764241198613123,0.30230904290461186,0.29993735900265767,-0.00029736757,-0.0022559762,1.027780918346157
2025-07-08 01:54:02.541,3334.4995,3337.0635,3332.3755,3333.625,5000.221229016781,0.7069723,36.764,0.02999878,8.111815,3.6045191,0.6022036847234123,5.941160751556637,0.5944466204855801,0.2921375775809682,-0.00024741888,0.0015255213,0.8307008971563767
2025-07-08 02:21:03.368,3333.5903,3336.2065,3332.85,3334.1748,5001.322938263416,0.7057063,36.7925,0.03099823,8.11198,3.605294,0.5573007277710215,6.102747474233072,0.8601504656464933,0.2657038451609133,0.00016498566,0.000775218,0.630950366371674
2025-07-08 02:55:39.609,3334.2915,3338.1401,3333.6985,3335.915,5000.213650226593,0.57712257,36.819,0.02999878,8.112502,3.606014,0.5199099277979929,6.237699612795131,1.0684476269821062,0.20829716133561282,0.00052189827,0.0007202625,0.6439137601406673
2025-07-08 03:32:55.191,3335.925,3336.317,3329.657,3331.0286,4997.735215723515,0.5648919,36.788002,0.030002594,8.111036,3.6051717,0.4810983902021439,6.376594008792115,1.2534282019585334,0.18498057497642728,-0.0014647841,-0.0008419156,0.609225962492439
2025-07-08 04:35:07.763,3331.315,3333.1985,3329.275,3330.915,5001.801692247391,0.5922407,36.78,0.02999878,8.111002,3.6049542,0.45895358051321095,6.456495311107442,1.3300899612507688,0.0766617592922354,-3.4093857e-05,-0.00021755695,0.8485277907103925
2025-07-08 05:15:02.246,3330.9302,3334.058,3327.4336,3334.058,5000.285420656204,0.5671832,36.808,0.030002594,8.111945,3.6057153,0.4286198461480246,6.566464025939731,1.4251475176419568,0.09505755639118796,0.00094366074,0.0007612705,1.0283257128292957
2025-07-08 06:01:12.008,3334.0283,3336.62,3333.502,3334.8516,5000.168587625027,0.5759535,36.818,0.02999878,8.112184,3.6059868,0.3991018922922171,6.673027402002257,1.4911008320181673,0.06595331437621055,0.00023794174,0.00027179718,0.6679945780073571
2025-07-08 06:34:00.207,3334.8665,3335.205,3330.78,3333.845,4999.314670562744,0.5616939,36.825,0.02999878,8.111881,3.606177,0.3259316175112559,6.936514123606777,1.7123613871227734,0.22126055510460607,-0.00030183792,0.00019013882,-0.15611499540965368
2025-07-08 07:01:57.442,3333.815,3337.3901,3332.6616,3336.79,5000.186839520931,0.5272086,36.878,0.030002594,8.112764,3.6076152,0.2557088243097115,7.190265308864398,1.8626541644509724,0.150292777328199,0.00088334084,0.0014392138,-0.08708129941937748
2025-07-08 07:39:09.365,3336.7515,3339.565,3331.06,3331.23,5000.095148801804,0.53756213,36.807,0.02999878,8.111097,3.605688,0.11759122584638736,7.687100052693745,2.1786177519611614,0.31596358751018894,-0.0016663074,-0.00192523,-1.2757372770627031
2025-07-08 08:10:40.221,3331.21,3335.5786,3326.1135,3329.9937,5000.277892708778,0.5528062,36.816,0.030002594,8.110725,3.6059327,-0.05450930863563591,8.307282301980024,2.4534732304712525,0.2748554785100912,-0.00037115812,0.00024461746,-1.9145245326467002
2025-07-08 08:49:35.547,3329.9434,3330.305,3324.5366,3324.74,4999.82700252533,0.5544655,36.761,0.030002594,8.109147,3.6044376,-0.05222742559774064,8.297397567873283,2.1590954100255244,-0.29437782044572813,-0.0015776753,-0.0014939308,-2.015058269595247
2025-07-08 09:37:42.474,3324.8716,3326.8784,3321.81,3324.9102,5000.158701121807,0.5565982,36.739998,0.030002594,8.109198,3.603866,0.09618286783149108,7.762567439768517,1.5562463917131197,-0.6028490183124047,5.1140785e-05,-0.0005713701,-1.645143452295633
2025-07-08 10:47:24.389,3324.915,3326.275,3320.6187,3325.825,4999.704781830311,0.5533729,36.829002,0.030002594,8.109473,3.6062856,-0.03386904947821317,8.231614692926986,1.775572865031595,0.2193264733184752,0.00027513504,0.0024225712,-1.9183527985237645
2025-07-08 11:55:22.580,3325.8315,3327.5898,3320.0085,3322.2385,5000.028569638729,0.5351776,36.695,0.02999878,8.108394,3.6026406,0.25234547042354344,7.199283624883202,0.9028804748984582,-0.8726923901331367,-0.0010783672,-0.003638506,-1.22162537522434
2025-07-08 12:30:06.199,3322.3135,3329.69,3322.0137,3327.4248,5000.3632553219795,0.56443846,36.654,0.02999878,8.109954,3.6015224,0.37150587340918334,6.771967138525411,0.5389486978245523,-0.3639317770739059,0.0015610456,-0.0011173487,-1.0038068983534565
2025-07-08 13:06:50.752,3327.495,3329.8765,3324.8,3325.0166,4999.827828466892,0.6241466,36.659,0.02999878,8.10923,3.601659,0.5059904517567109,6.286824946901436,0.14403714043027743,-0.3949115573942749,-0.0007237196,0.00013649464,-0.9041892977995221
2025-07-08 13:21:19.215,3325.025,3325.3281,3319.048,3323.022,4999.995411515236,0.5952412,36.623,0.02999878,8.10863,3.6006765,0.5840644214104118,6.005603122346891,-0.08889706058251327,-0.23293420101279072,-0.00059986115,-0.0009819865,-0.9689242466550583
2025-07-08 13:37:44.060,3323.025,3326.9868,3322.677,3323.4668,5000.1275997161865,0.5717401,36.619,0.02999878,8.108764,3.6005673,0.5987042397723549,5.953088762209918,-0.14277993349216944,-0.05388287290965617,0.00013387203,-0.000109255314,-1.1491102637921564
2025-07-08 13:50:13.824,3323.4321,3325.6216,3314.9,3315.9248,4999.657496273518,0.6073965,36.556,0.02999878,8.106492,3.5988452,0.6566254690721431,5.743398596440484,-0.31874490032588176,-0.17596496683371232,-0.0022693276,-0.0017204285,-1.0938023543076836
2025-07-08 14:02:52.192,3315.875,3317.44,3314.1719,3315.275,5000.314679086208,0.59024805,36.556,0.02999878,8.106296,3.5988452,0.6930428469567144,5.6121416323523485,-0.46485820052890414,-0.14611330020302238,-0.00019598007,0.0,-1.0443860977726647
2025-07-08 14:14:13.287,3315.252,3315.6318,3306.1885,3306.768,5000.148947894573,0.61391085,36.502,0.02999878,8.103726,3.597367,0.7640936402949874,5.355001103638997,-0.7601521573692446,-0.29529395684034043,-0.00256598,-0.0014771819,-0.8185116117164412
2025-07-08 14:24:23.311,3306.783,3307.705,3301.0815,3301.1196,4999.926283359528,0.5804847,36.461,0.030002594,8.102017,3.5962431,0.8288693646931342,5.121201633360785,-1.0578213072375715,-0.29766914986832693,-0.0017081499,-0.0011232495,-0.47078184106577514
2025-07-08 14:35:52.449,3301.1416,3306.238,3300.558,3302.448,4999.838259994984,0.5959111,36.502,0.02999878,8.102419,3.597367,0.8783327279239513,4.942733686691076,-1.2918901972843257,-0.23406889004675424,0.00040245056,0.0011245012,-0.1737481700741732
2025-07-08 14:48:21.655,3302.5132,3302.8335,3295.143,3297.0186,4999.615300536156,0.59379166,36.398,0.02999878,8.100774,3.594514,0.9016657204120981,4.859723852362282,-1.4125472546335653,-0.1206570573492396,-0.0016440749,-0.0028491616,0.03784307009005716
2025-07-08 15:00:59.321,3296.8984,3298.0151,3294.38,3296.6401,4998.193542540073,0.5879111,36.431,0.02999878,8.100659,3.5954201,0.9315577183448364,4.751318004944357,-1.5092442983015688,-0.09669704366800347,-0.000114798546,0.00090670586,0.31336358725249824
2025-07-08 15:12:44.942,3296.6084,3298.4448,3287.2036,3288.9385,5002.188008368015,0.5600124,36.358,0.030002594,8.09832,3.5934143,0.968141082078966,4.619387992135127,-1.5786637690856857,-0.06941947078411692,-0.002336204,-0.0020037293,0.43775675042809636
2025-07-08 15:28:12.700,3289.0085,3296.8035,3288.7534,3296.0684,4999.22091203928,0.56466186,36.406,0.030002594,8.100486,3.5947335,0.9749207169676009,4.595905663344648,-1.5286031483033466,0.05006062078233908,0.002167821,0.0013201237,0.4630452036306014
2025-07-08 15:46:41.047,3296.118,3298.1484,3294.8384,3298.008,4999.088298261166,0.59388304,36.440002,0.030002594,8.101074,3.5956671,0.9797822699279735,4.578103322293183,-1.465638367358499,0.0629647809448477,0.00058853626,0.0009340048,0.4426135581367492
2025-07-08 15:58:51.146,3298.0186,3300.398,3297.733,3298.2686,5000.323384463787,0.55264556,36.424,0.02999878,8.101153,3.595228,0.976222092487599,4.591412414788531,-1.3747041845435082,0.09093418281499077,7.903576e-05,-0.00043916702,0.4156142447594745
2025-07-08 16:15:08.752,3298.275,3299.4,3296.7,3297.1035,5000.235095560551,0.57334256,36.317,0.030002594,8.1008,3.592286,0.9402237366918729,4.723246891007522,-1.1958807110490706,0.1788234734944376,-0.00035321712,-0.0029375553,0.3116616295942689
2025-07-08 16:32:04.362,3297.0935,3301.397,3296.5906,3297.245,4999.308473110199,0.5736681,36.433,0.030002594,8.100842,3.595475,0.9431634939293173,4.709721751772528,-1.1409070186575894,0.0549736923914812,4.2915344e-05,0.0031939745,0.34159407008909815
2025-07-08 16:49:07.157,3297.27,3300.1484,3295.9685,3298.9185,5002.013476490974,0.58117706,36.424,0.02999878,8.10135,3.595228,0.9392645163141726,4.724479782770938,-1.0655579446727452,0.07534907398484414,0.00050747395,-0.00024700165,0.37895340900894514
2025-07-08 17:01:22.267,3298.9036,3301.6785,3296.108,3300.9316,4999.375183165073,0.56645685,36.525,0.030002594,8.10196,3.597997,0.945888038385461,4.698657904896125,-1.0230248092217498,0.04253313545099546,0.00061023235,0.0027729273,0.4413427496817952
2025-07-08 17:11:53.061,3300.9648,3307.1064,3300.955,3305.9834,5000.464996337891,0.6155011,36.517998,0.030002594,8.103489,3.5978053,0.9449219479577454,4.703843765944162,-0.9590899397840337,0.06393486943771609,0.0015304089,-0.00019174814,0.5154459322229558
2025-07-08 17:26:29.744,3305.975,3309.9146,3303.7002,3308.9648,5000.061098754406,0.57755065,36.602,0.02999878,8.104391,3.600103,0.9379433595251582,4.727698487991981,-0.8842190814548017,0.07487085832923202,0.0009018183,0.0023003817,0.5917165923861023
2025-07-08 17:45:29.528,3308.9116,3310.44,3305.975,3306.115,4999.70655465126,0.6057105,36.61,0.02999878,8.103529,3.6003215,0.9259730364572905,4.769728315883918,-0.7993129485684912,0.08490613288631044,-0.0008612275,0.00021851063,0.7519269543853413
