timestamp,open,high,low,close,volume,dollar_value,signed_flow,ofi_dollar,quote_imbalance,realized_vol,spread,num_ticks,dxy_price,bond_price,vix_price
2025-07-07 01:21:25.212,3322.765,3328.075,3306.598,3306.648,1.50686,5000.29539693,-283.29514901,-422.147880565,-0.0115663902885488,2.342077495635637e-05,0.640487804878074,8897,96.6395,114.234,18.725
2025-07-07 02:32:50.460,3307.395,3320.555,3306.475,3311.765,1.50843,5000.30334133,-161.09461116999998,-189.085823805,-0.011937144710424,2.04010194597856e-05,0.601489462809944,9680,96.7555,114.296,18.675
2025-07-07 03:28:03.318,3311.765,3315.665,3305.765,3312.655,1.51052,5000.28589272,-750.26602606,87.58860283,0.0992044813223762,1.9222243965716647e-05,0.5908428983228726,7632,96.707,114.2665,18.725
2025-07-07 04:37:34.042,3312.885,3314.455,3305.005,3308.025,1.51083,5001.3298386100005,529.13408099,0.2350934500000094,-0.0819592291922431,2.0298975660538157e-05,0.5897747531358635,7494,96.761,114.2635,18.675
2025-07-07 05:18:11.652,3308.075,3312.715,3305.048,3312.555,1.51156,5001.45727919,2288.01493973,358.69018222,-0.348257850861031,1.8275551631210536e-05,0.5976428090644218,4457,96.808,114.297,18.725
2025-07-07 05:49:42.465,3311.898,3313.775,3307.345,3312.725,1.51051,5000.66850968,2481.96142732,191.206291215,-0.4156733543297043,1.9246203546351505e-05,0.6141135323600188,4589,96.769,114.2635,18.725
2025-07-07 06:18:25.286,3312.085,3315.585,3310.535,3311.625,1.50908,5000.66662137,2933.33186889,70.64081996999998,-0.4950362965127591,1.7302370722869058e-05,0.5040803452855358,4518,96.8045,114.391,18.825000000000003
2025-07-07 06:31:07.256,3311.015,3313.175,3309.265,3311.935,1.5101600000000002,5001.32234677,4105.47422299,94.02818510500002,-0.797715075119915,1.543932599801473e-05,0.4393902325581577,2150,96.849,114.3595,18.825
2025-07-07 07:07:39.964,3311.475,3313.022,3305.635,3307.015,1.51052,5000.37744119,2506.3853795100003,-30.94481352,-0.2615073614206357,1.886775356896505e-05,0.5168303855677591,5654,96.8585,114.0775,18.725
2025-07-07 08:22:21.346,3307.035,3313.695,3300.435,3308.805,1.5123,5000.02379291,292.09931667,-87.477726675,-0.0489407677730466,1.889747218680103e-05,0.530492623918192,10168,96.985,114.107,18.725
2025-07-07 09:21:19.276,3308.185,3313.045,3307.938,3308.675,1.51059,5000.66520518,1185.1824103,18.657935015000007,-0.1879539510704612,1.6502655795488513e-05,0.5182998550151706,7587,97.08,113.921,18.675
2025-07-07 10:23:08.099,3308.658,3311.055,3305.945,3308.735,1.51121,5000.13814275,362.20370919,108.852342685,-0.0286434687780473,1.690062934039315e-05,0.5502303169734415,7824,97.026,113.905,18.625
2025-07-07 11:02:52.873,3308.195,3310.362,3296.195,3302.785,1.51387,5000.27378475,257.70051049,-144.130051495,-0.0830259526694249,2.064239623915752e-05,0.5766339211741178,8449,97.043,113.8895,18.575
2025-07-07 11:50:30.126,3302.785,3307.925,3299.505,3303.215,1.51384,5000.55164711,-5.30813947,97.07279921,0.0249260769242951,1.936860170422591e-05,0.5736483155300052,8519,96.9825,113.89,18.525
2025-07-07 12:30:05.911,3302.555,3308.242,3300.095,3302.601,1.51349,5000.072404250001,149.81057487000004,86.96664608,-0.0298765170596152,2.003909521275804e-05,0.5581384034520154,9270,97.0695,113.7635,18.525
2025-07-07 13:19:41.700,3302.025,3313.081,3301.955,3309.955,1.5111,5000.18992368,194.51338556,170.30347705,-0.0226483285837269,1.979918211669693e-05,0.5641795518479188,10309,97.0255,113.766,18.625
2025-07-07 13:59:31.444,3309.335,3317.442,3305.935,3316.665,1.50999,5000.15100385,508.8278172300001,277.49759114,-0.035461208160793,1.8688142471518044e-05,0.5685149748744028,9950,96.9795,113.704,18.625
2025-07-07 14:46:58.207,3316.048,3320.202,3313.005,3318.599,1.50747,5000.004037690001,290.90678603000003,443.371230335,0.0283122131261188,1.7082991588642688e-05,0.5438648510812192,9804,96.911,113.576,18.525
2025-07-07 16:10:11.060,3319.185,3322.352,3316.019,3321.575,1.50622,5000.37210979,408.06916491,328.56125734,-0.019681885827342,1.3972478646940438e-05,0.5315171439704033,10266,96.9805,113.4215,18.625
2025-07-07 16:49:37.258,3322.145,3328.052,3321.119,3327.055,1.50386,5000.2691555,-381.9780913,356.734117765,0.032515038265113,1.673921010147295e-05,0.6039483586869782,7494,97.1995,113.327,18.975
2025-07-07 17:00:24.723,3327.055,3328.435,3325.395,3327.515,1.50408,5003.88544643,-3450.3272101300004,-173.37520888,0.6848922450135482,1.418132959596284e-05,0.50711089399122,2047,97.296,113.3925,18.925
2025-07-07 17:20:28.691,3327.505,3333.745,3327.505,3332.705,1.50183,5001.33405892,-2497.9052753,180.91357836,0.5263426642826599,1.3783086144917153e-05,0.4684975845410817,3933,97.2485,113.3575,18.825000000000003
2025-07-07 17:42:58.883,3332.675,3336.202,3330.325,3333.515,1.50102,5003.87116703,-1656.96166945,-89.500328375,0.3070780239910242,1.716419391708062e-05,0.5115043499876123,4023,97.165,113.234,18.925
2025-07-07 17:58:42.186,3333.415,3334.285,3331.825,3331.848,1.5003000000000002,5000.243330400001,-4023.67366986,33.70038463499996,0.776096759062267,1.2047756995016731e-05,0.4567807585569123,2162,97.22,113.234,18.875
2025-07-07 18:20:40.711,3332.425,3332.725,3328.755,3329.725,1.50144,5000.9944328500005,1829.31358537,448.168418895,-0.1212928378680656,1.3049415344728667e-05,0.5055117302053084,3410,97.249,113.237,19.125
2025-07-07 18:36:22.331,3329.735,3332.275,3328.198,3331.755,1.50273,5004.260933500001,3286.43349682,154.38189444,-0.6826672061087893,1.5924142566813327e-05,0.4207514761138407,1863,97.2405,113.172,18.975
2025-07-07 18:51:29.595,3331.805,3335.815,3330.685,3335.695,1.5001300000000002,5000.50350674,2501.0988020600003,-185.035686855,-0.5399228938535945,1.3389309304209605e-05,0.4776077224398683,1787,97.1335,113.1725,18.875
2025-07-07 19:05:03.702,3335.705,3336.795,3333.765,3336.135,1.49924,5000.087733230001,522.74158621,-217.00370103,-0.164800380891577,1.2984543889914908e-05,0.5342736696613826,1447,97.1525,113.202,18.825000000000003
2025-07-07 19:18:52.037,3336.195,3338.685,3335.665,3337.105,1.4984700000000002,5001.01231843,307.95001199,350.5601449150001,-0.0210268049681238,1.244804401500372e-05,0.5161383763837719,1626,97.118,113.2645,18.825
2025-07-07 19:38:59.955,3337.645,3340.535,3336.295,3339.795,1.4981600000000002,5001.01144545,-1072.50573305,245.75873373000005,0.29855612541805,1.2710247086248545e-05,0.3738911237429077,2287,97.0995,113.2955,18.875
2025-07-07 20:40:54.943,3339.795,3340.785,3335.355,3336.802,1.498,5000.15966806,-2388.3806442,-260.38877292,0.4554258475513112,1.386757028218112e-05,0.4561266857376727,4894,97.1945,113.423,18.775
2025-07-07 22:56:11.711,3336.825,3346.255,3335.645,3339.348,1.49655,5000.55614974,2112.91179164,-115.71618422,-0.2599939089100889,2.72008470266466e-05,0.6428554417718825,4199,97.209,113.4215,18.8
2025-07-07 23:48:57.051,3339.348,3340.605,3333.848,3336.792,1.49832,5000.05474061,2988.36168305,187.95673842000005,-0.5152396614645325,2.32858594542808e-05,0.6681410774411228,2970,97.209,113.4205,18.725
2025-07-08 00:19:22.069,3336.802,3337.552,3332.649,3336.085,1.4998,5002.40954668,1214.10136482,152.542152215,-0.2191422193237983,1.905856133005485e-05,0.6954808115375808,4091,96.9615,113.451,18.725
2025-07-08 00:57:50.849,3336.101,3336.202,3330.859,3333.795,1.50051,5001.793410570001,264.82343575000004,28.93628867499999,-0.0638177216981779,2.1460742244508712e-05,0.7280285463329582,4554,97.0075,113.2945,18.625
2025-07-08 01:39:53.244,3332.959,3337.352,3329.328,3335.309,1.50047,5001.61084305,213.77210877000005,252.43080139,0.0065663608127207,2.325877905846649e-05,0.7101726956877844,4893,96.991,113.3915,18.575000000000003
2025-07-08 02:27:57.697,3335.298,3337.352,3331.999,3335.675,1.49942,5000.00575055,319.42376347000004,72.90426191499998,-0.0613904742673916,2.207068491563102e-05,0.6945625747310266,5018,96.976,113.484,18.525
2025-07-08 03:42:37.428,3335.705,3338.445,3329.365,3332.052,1.49976,5000.20729892,-327.61107478,289.42697045,0.093725511375639,1.6259893930186664e-05,0.5718570625439362,7115,96.959,113.456,18.525
2025-07-08 05:12:25.692,3331.435,3333.502,3327.115,3333.115,1.50136,5000.83810017,1742.38063923,525.64357656,-0.1826413681022392,1.6131768705794472e-05,0.5791268256334018,6710,97.003,113.296,18.525
2025-07-08 06:29:35.819,3333.172,3336.915,3330.425,3334.055,1.50007,5001.40764863,92.49430667,165.507400125,0.0012036636693954,1.6484309990445222e-05,0.5712402241752885,7851,97.0205,113.326,18.375
2025-07-08 07:28:08.657,3334.055,3339.845,3332.388,3333.155,1.49919,5000.6465891,565.41949146,219.384696175,-0.0553956886173544,1.6034448712199015e-05,0.5350857824854613,6703,96.9085,113.172,18.375
2025-07-08 08:35:15.751,3333.148,3335.885,3324.248,3329.275,1.50134,5000.05070645,-67.60007205,-64.3591425,0.0118984053903696,1.7449629823716494e-05,0.5500044934640723,9792,96.9375,113.0775,18.325
2025-07-08 10:23:50.355,3329.325,3329.325,3320.555,3321.505,1.50408,5000.24329976,122.86094060000002,-45.367004230000006,-0.0296024670285881,1.885081286204521e-05,0.5543461610138106,10732,97.0825,112.831,18.325
2025-07-08 12:19:35.680,3321.535,3329.965,3319.715,3327.318,1.50376,5000.09434191,63.87374369000004,-17.380442355,-0.0182411166161927,1.836978129591867e-05,0.5392740183793081,10773,97.223,112.9535,18.225
2025-07-08 13:15:27.012,3327.895,3330.105,3319.935,3321.235,1.50336,5000.598006480001,-331.54700344,-80.92227756,0.0626291557887656,1.7468553973471746e-05,0.6169490133595154,8159,97.287,112.861,18.225
2025-07-08 13:44:14.585,3321.199,3327.275,3318.735,3321.535,1.50444,5000.03223805,-177.09142390999995,62.10035267499998,0.0672407475437578,2.051761933956076e-05,0.5906810621943013,7155,97.345,112.798,18.175
2025-07-08 14:08:14.327,3320.849,3322.815,3308.435,3308.505,1.50806,5000.12762456,-282.23375702,-161.44200269,0.0301846907416595,2.0291655002259668e-05,0.5959947704081995,7840,97.42,112.923,18.175
2025-07-08 14:28:16.150,3309.145,3310.871,3300.515,3305.209,1.51256,5000.259829080001,-631.14030256,-197.843519615,0.0761214087381162,2.010570707042857e-05,0.5912055708121153,7647,97.424,112.86,18.225
2025-07-08 14:51:39.107,3305.205,3306.055,3294.108,3294.795,1.51539,5000.14264819,-616.64123805,-352.422821815,0.03833753580936,2.115467069120318e-05,0.5965625387381043,8067,97.4185,112.924,18.175
2025-07-08 15:15:36.711,3294.775,3298.785,3286.905,3290.055,1.5179200000000002,5000.31839272,-273.43049282,-303.18120678500003,-0.0224277336979218,2.029365789469108e-05,0.5679117439397762,8498,97.3595,112.888,18.075
2025-07-08 15:49:35.621,3290.025,3299.145,3288.648,3298.345,1.51703,5000.227451950001,194.69958711000004,61.85378072500001,-0.0371280717290338,1.950088164449509e-05,0.5774471084337615,8300,97.29,112.889,18.075
2025-07-08 16:16:59.820,3298.355,3300.682,3296.329,3298.231,1.51613,5000.6381056400005,-1882.14273734,-34.06540720499999,0.277765912057237,1.563710764773256e-05,0.5656810474755462,5308,97.283,112.953,18.025
2025-07-08 16:51:46.228,3298.252,3301.702,3295.685,3298.721,1.51597,5000.6656639,-655.6784796999999,57.56843672,0.0511563199173844,1.37201980612787e-05,0.5775339520495214,6465,97.353,112.925,18.025
2025-07-08 17:12:09.123,3298.205,3307.415,3295.825,3306.325,1.51448,5001.07510538,-633.03817956,-26.250373675,0.0526747689196616,1.6698797686214772e-05,0.5952338520865136,7261,97.2205,112.891,18.075
2025-07-08 17:44:26.257,3306.315,3310.695,3303.425,3305.848,1.51215,5000.53144525,-1465.41958563,-122.8819692,0.2028237911362147,1.848367497829388e-05,0.5902505026136202,7461,97.199,112.892,18.125
2025-07-08 18:26:35.497,3306.502,3308.605,3300.925,3302.065,1.51258,5000.62860443,1433.22194671,528.378235685,-0.0977119466735908,1.708122341525823e-05,0.6073751960085906,7015,97.1995,112.951,18.075
2025-07-08 19:09:03.434,3301.498,3307.165,3300.415,3303.415,1.51328,5000.2792704,2209.34500878,353.63663651,-0.2985068951425057,1.3284408270801254e-05,0.6016800218539642,5491,97.1635,113.0175,18.075
2025-07-08 19:55:00.241,3304.052,3306.125,3302.698,3305.011,1.51322,5000.25091965,1332.39965379,87.77010720000001,-0.2692020541287961,1.2011037318483426e-05,0.5716768707483257,5292,97.178,113.109,18.025
2025-07-08 22:53:08.057,3304.415,3305.152,3299.135,3301.245,1.51429,5000.82645756,454.43885112,-71.15063527500001,-0.0839809748182398,1.778363690343286e-05,0.565875074360527,6724,97.152,113.2325,17.924999999999997
2025-07-09 00:19:22.307,3301.252,3308.325,3296.965,3306.655,1.5141,5000.05116057,95.39722427,-300.453297005,-0.0456477542204996,2.0813722612006743e-05,0.5657650164074944,7009,97.221,113.201,17.975
2025-07-09 01:47:55.843,3305.649,3307.645,3299.498,3299.885,1.51355,5001.93070358,-1651.9034867,-489.64326929,0.15997864096769,1.968420890053856e-05,0.5993402753265301,8499,97.235,113.107,17.925
2025-07-09 02:53:47.194,3299.885,3303.825,3286.315,3293.448,1.51615,5000.01839249,-63.63490960999996,-218.40484246,-0.0327494091248772,2.123429942524984e-05,0.6063928530126316,8647,97.3325,113.14,17.875
2025-07-09 04:07:52.902,3294.012,3295.905,3284.638,3294.755,1.51931,5000.2523980900005,420.15373241,85.577829145,-0.0449812032188889,2.09171671383678e-05,0.6159793296089626,8950,97.3665,113.0765,17.875
2025-07-09 05:47:08.348,3294.845,3298.195,3290.015,3291.435,1.51795,5000.32319694,-1574.05388838,-544.76244641,0.1492160039341644,1.9047601650964745e-05,0.6072953374233325,8150,97.247,113.0775,17.825000000000003
2025-07-09 06:50:59.848,3290.835,3292.475,3285.415,3292.075,1.52026,5000.15901661,-621.96856969,-23.91008591000001,0.064889481478621,1.960203204913831e-05,0.5558082431016573,8589,97.203,113.299,17.725
2025-07-09 07:56:30.051,3291.445,3296.402,3288.075,3295.325,1.51876,5000.34633637,1619.33689767,553.73182036,-0.1338414051837731,1.987677371444849e-05,0.5465590269202398,8098,97.279,113.2965,17.674999999999997
2025-07-09 08:43:50.886,3294.735,3295.545,3282.425,3286.465,1.52088,5000.39251707,1501.57316549,281.78704632,-0.1218941539823064,1.813158536645276e-05,0.5542441423948363,7725,97.2105,113.3265,17.725
2025-07-09 10:04:44.204,3286.545,3291.952,3284.225,3291.652,1.52045,5000.100799530001,1342.15130775,336.551517135,-0.0917018374936793,1.808991050246484e-05,0.5610815519584931,8093,97.197,113.1725,17.625
2025-07-09 11:47:42.069,3290.905,3296.302,3284.948,3285.535,1.51929,5000.29895296,1187.50059952,189.74517873,-0.0906130149213983,1.9162395319565e-05,0.5302739541160708,8892,97.291,113.106,17.575000000000003
2025-07-09 12:54:02.127,3285.565,3297.142,3283.005,3295.725,1.51935,5000.20049012,745.64651446,377.593954995,-0.0256418101135904,1.9977336314460485e-05,0.5311546148060775,9307,97.209,113.173,17.375
2025-07-09 13:38:38.159,3295.765,3299.855,3294.285,3295.675,1.51717,5002.08689887,694.43664389,222.59567781,-0.0276510515231013,1.9748617333868047e-05,0.5530261468425527,8567,97.217,113.543,17.325
2025-07-09 13:53:57.708,3295.098,3303.465,3291.715,3303.465,1.51717,5000.12250508,1752.5322059,464.76265222,-0.2101187779339759,1.920627538893007e-05,0.5444826395549748,5213,97.263,113.5125,17.325
2025-07-09 14:22:07.026,3302.665,3309.245,3299.435,3308.052,1.51326,5000.55108082,1202.42711768,372.578531815,-0.0925785329171347,1.887403808841514e-05,0.5585842105263306,7410,97.119,113.578,17.375
2025-07-09 14:45:31.618,3308.052,3312.865,3304.825,3310.355,1.51179,5002.82589225,113.45394441000002,52.738881035000006,-0.0591588210638972,1.6792143517495862e-05,0.5969882035726668,5934,97.188,113.607,17.525
2025-07-09 15:10:22.481,3310.975,3313.425,3307.775,3309.135,1.51031,5000.06908641,-2567.87041251,-48.633095785,0.4376467662871614,1.4883534371842494e-05,0.5594805929393658,5127,97.234,113.4845,17.424999999999997
2025-07-09 15:35:23.187,3309.155,3310.465,3307.055,3308.445,1.51165,5001.36143084,-3113.19715876,-70.27037606,0.5416673021545775,1.4064606157531324e-05,0.5459167695727646,4049,97.258,113.5765,17.375
2025-07-09 16:13:00.643,3308.445,3312.002,3306.165,3312.002,1.51112,5000.41594822,-1339.31103134,387.280707895,0.307849269406194,1.60518389390929e-05,0.5184529303655531,4897,97.2495,113.7365,17.325
2025-07-09 16:55:46.525,3312.002,3313.652,3310.265,3312.455,1.51003,5000.94000509,-1800.76725539,123.95959211500002,0.4102715297977639,1.2391549795848666e-05,0.494299379413667,4673,97.2565,113.736,17.275
2025-07-09 17:30:15.969,3312.455,3314.955,3309.595,3312.795,1.50979,5000.90900107,-2175.90952213,151.112604625,0.4614828381271073,1.2039619997891573e-05,0.4754706457925645,5110,97.224,113.8905,17.225
2025-07-09 17:53:06.990,3312.825,3313.315,3309.755,3311.055,1.51073,5002.19759393,2787.8781161700003,219.975155995,-0.3910675737154042,1.3909316528932747e-05,0.4680555760029641,2717,97.2245,113.9205,17.225
2025-07-09 18:41:12.848,3311.075,3313.995,3307.575,3310.545,1.51021,5000.30318049,1806.20597093,15.63277324499998,-0.2349812354181402,1.40390821962368e-05,0.5184842417501022,5394,97.202,114.076,17.075
2025-07-09 19:16:55.489,3311.095,3316.645,3309.935,3316.515,1.50951,5001.25271637,1785.35294001,589.69574994,-0.2725553541754864,1.5321790905561588e-05,0.5162797750061419,4089,97.178,114.106,17.125
2025-07-09 19:59:55.279,3316.048,3317.105,3313.648,3316.025,1.50836,5001.1948276,1857.75992414,329.92866897,-0.3356070537800051,1.3446109549393187e-05,0.5026672597865097,4496,97.157,114.139,17.075000000000003
2025-07-09 23:03:37.065,3315.448,3321.552,3311.348,3316.702,1.5074,5000.0284434000005,-896.7690122199999,147.241994255,0.0656073115042298,1.978301037962607e-05,0.5568819856384871,6406,97.16,114.1385,17.225
2025-07-10 00:45:34.441,3317.102,3322.345,3315.895,3319.885,1.50693,5001.06624,-1839.68659362,-308.807000145,0.1948135402535804,2.0329379328462204e-05,0.6207301683604087,6593,96.969,114.203,17.275
2025-07-10 01:31:53.831,3320.575,3325.202,3316.415,3324.185,1.50588,5000.5336170400005,-1994.46385254,-647.10379331,0.1966312288747493,1.6761289521989222e-05,0.6142084870848977,6504,97.0045,114.3615,17.325000000000003
2025-07-10 02:48:24.210,3324.148,3326.745,3318.298,3319.505,1.50501,5000.228612,-2396.9081050600003,-920.353577335,0.197301139858098,1.614453973087367e-05,0.6237520869428614,6349,97.0365,114.23,17.275
2025-07-10 04:34:33.078,3318.845,3320.615,3314.655,3316.485,1.50721,5000.89095108,-1088.1296139,-264.72245969,0.1157242457814311,1.6191491114562576e-05,0.5851605404620367,6883,97.1115,114.203,17.275
2025-07-10 06:11:25.159,3316.495,3325.495,3315.875,3324.948,1.50518,5000.22545692,-227.88899418,120.31471584,0.008497599732305,1.6563439972373008e-05,0.5597041253683652,7466,97.0455,114.2355,17.275
2025-07-10 07:16:34.712,3325.505,3329.745,3323.485,3328.005,1.50334,5000.71252616,-14.975682419999996,-11.726276614999998,0.03816450040964,1.621847237280426e-05,0.517183898651421,7341,97.0565,114.077,17.125
2025-07-10 08:42:31.221,3328.015,3328.245,3319.698,3324.485,1.50465,5000.04038165,1489.40969555,344.42395198500003,-0.1446662247921886,1.658290548948312e-05,0.5144156988386179,7491,97.111,114.0775,16.975
2025-07-10 10:08:30.213,3325.035,3330.595,3323.065,3324.065,1.50258,5000.01601958,475.3430376,25.629968724999998,-0.0353026682207746,1.6464666812774244e-05,0.5099375912408857,8220,97.0905,113.923,17.075000000000003
2025-07-10 11:40:52.082,3323.975,3330.595,3321.995,3325.995,1.50306,5000.26941806,-556.816519,-172.57645386000002,0.057413594455533,1.8022810081810064e-05,0.5354293335920206,10309,97.203,114.109,16.924999999999997
2025-07-10 12:22:54.832,3325.505,3326.435,3317.658,3320.155,1.50573,5000.92358799,1577.90170601,-100.540476265,-0.2329471775378854,1.5961086143927083e-05,0.5113266859491705,6569,97.2375,114.1075,16.925
2025-07-10 13:00:43.925,3319.595,3330.032,3317.975,3328.868,1.5048,5000.22988744,821.3603736399999,170.051191075,-0.1027507696209992,1.9791316699856817e-05,0.550426506681218,7334,97.284,114.0475,16.924999999999997
2025-07-10 13:45:03.086,3328.598,3329.752,3320.279,3320.279,1.50358,5000.49923584,202.52915110000004,16.165408584999984,-0.0318169376412656,2.151413812043718e-05,0.5651427769986206,10695,97.375,113.9545,16.925
2025-07-10 14:10:25.355,3321.002,3321.302,3309.905,3315.861,1.50842,5001.16090344,572.1465433000001,-160.899286395,-0.123224852935085,2.0594806346229272e-05,0.5612071372284414,8883,97.4205,113.859,16.975
2025-07-10 14:59:01.738,3315.398,3321.952,3312.628,3315.495,1.50753,5000.20987833,590.52189791,81.51060711000001,-0.0763807688785035,1.7951472386620737e-05,0.5568417280124216,10324,97.4445,113.8565,16.925
2025-07-10 16:02:57.322,3315.395,3321.895,3314.485,3318.995,1.50641,5000.15370211,648.36855341,45.603796030000005,-0.086468844760797,1.3617917170951624e-05,0.5178260184560117,8886,97.372,113.8265,16.925
2025-07-10 16:48:43.522,3318.455,3320.305,3311.975,3314.435,1.50787,5000.31818119,-105.74025726999996,57.77422356500001,-0.0078479274094643,1.2929555653247671e-05,0.4931394215655653,6362,97.405,113.8885,16.925
2025-07-10 17:28:18.258,3313.885,3318.875,3313.285,3317.002,1.5077,5000.04365694,-2454.05587072,114.479697855,0.487340207408088,1.1380779156485057e-05,0.4593693379790958,5453,97.3835,113.919,16.924999999999997
2025-07-10 18:15:48.051,3316.475,3319.552,3316.345,3317.755,1.50717,5000.05325793,-2370.53848939,216.18824535,0.4436210159907121,1.2733235543022874e-05,0.4217461193515018,5798,97.3135,114.2355,16.925
2025-07-10 19:39:53.925,3317.148,3326.302,3316.205,3323.659,1.5055,5000.99285966,328.00158222000005,215.44881764,-0.0308664310511756,1.2466164980624034e-05,0.5081071954555225,9506,97.306,114.1725,16.825
2025-07-10 22:41:18.725,3324.135,3327.102,3322.848,3324.075,1.50414,5000.55625917,-1255.52831397,97.200833215,0.209499161444316,1.552118587907187e-05,0.5019996567898545,8741,97.2545,114.1085,16.825
2025-07-11 00:47:11.232,3324.852,3336.555,3321.585,3334.502,1.50217,5000.17494534,175.24588542,93.52648051,-0.0163113582132706,2.1148226901973496e-05,0.6199686860417705,9772,97.4905,114.2995,17.125
2025-07-11 01:25:49.443,3333.865,3335.365,3324.898,3325.695,1.50216,5000.35777558,-1353.48664486,-240.777065975,0.1460169765666769,2.1088601015972168e-05,0.661879175550826,8442,97.47,114.1415,17.125
2025-07-11 02:12:29.753,3326.085,3331.645,3325.315,3329.915,1.50214,5000.99969901,-2153.05378551,-84.19807000499999,0.3085729626090278,1.4159025419042496e-05,0.5483361204013415,6578,97.5085,114.0465,17.175
2025-07-11 03:30:10.841,3329.915,3336.415,3328.985,3335.508,1.50049,5000.27405564,-1654.42910052,-110.30786546,0.2343877751375199,1.6055653394884613e-05,0.549811006418141,7323,97.456,113.95,16.975
2025-07-11 05:25:11.004,3335.925,3339.251,3329.325,3339.165,1.49989,5001.03531007,867.25574367,174.96128062,-0.0866869668711723,1.711038049638834e-05,0.5675980949861161,7559,97.4545,113.9515,17.025
2025-07-11 06:09:02.753,3338.535,3341.925,3332.298,3335.985,1.49826,5000.12947297,878.95977049,182.657705035,-0.0796601607654546,1.9052338073880363e-05,0.61925065181325,8438,97.513,113.985,17.125
2025-07-11 06:51:33.997,3335.995,3344.315,3334.555,3335.375,1.49709,5000.25928693,663.61176915,-34.29711427,-0.0593022239481534,1.7360053740981025e-05,0.7205265687217072,7283,97.4605,113.953,17.075000000000003
2025-07-11 07:12:33.781,3335.375,3336.205,3330.835,3334.205,1.50036,5001.11727656,213.12885942,138.93876138500002,0.0170148283523515,1.883662808325999e-05,0.6266963622865708,4041,97.46,113.7965,17.175
2025-07-11 08:04:38.529,3333.535,3343.702,3332.135,3343.585,1.49824,5000.10504183,1181.28999327,464.99764431,-0.1391563180182474,1.5299775620403177e-05,0.6746383816684809,8379,97.4695,113.7045,17.575
