timestamp,open,high,low,close,volume,dollar_value,signed_flow,ofi_dollar,quote_imbalance,realized_vol,spread,num_ticks
2025-07-07 00:36:48.033,3333.225,3336.705,3321.545,3322.765,1.502,5000.0176877,326.19035130000003,-168.284355865,-0.05635327465653142,2.024936112750923e-05,0.6110504120213535,10315
2025-07-07 01:21:25.212,3322.765,3328.075,3306.598,3306.648,1.50686,5000.29539693,-283.29514901,-422.147880565,-0.01156639028854882,2.3420774956356366e-05,0.640487804878074,8897
2025-07-07 02:32:50.460,3307.395,3320.555,3306.475,3311.765,1.50843,5000.30334133,-161.09461116999998,-189.08582380500002,-0.011937144710424006,2.0401019459785596e-05,0.601489462809944,9680
2025-07-07 03:28:03.318,3311.765,3315.665,3305.765,3312.655,1.51052,5000.28589272,-750.26602606,87.58860283,0.09920448132237625,1.9222243965716647e-05,0.5908428983228726,7632
2025-07-07 04:37:34.042,3312.885,3314.455,3305.005,3308.025,1.5108300000000001,5001.3298386100005,529.13408099,0.23509345000000947,-0.08195922919224315,2.0298975660538154e-05,0.5897747531358635,7494
2025-07-07 05:18:11.652,3308.075,3312.715,3305.048,3312.555,1.51156,5001.45727919,2288.01493973,358.69018222,-0.34825785086103106,1.8275551631210536e-05,0.5976428090644218,4457
2025-07-07 05:49:42.465,3311.898,3313.775,3307.345,3312.725,1.51051,5000.66850968,2481.96142732,191.206291215,-0.41567335432970437,1.9246203546351505e-05,0.6141135323600188,4589
2025-07-07 06:18:25.286,3312.085,3315.585,3310.535,3311.625,1.50908,5000.66662137,2933.33186889,70.64081996999998,-0.4950362965127591,1.7302370722869058e-05,0.5040803452855358,4518
2025-07-07 06:31:07.256,3311.015,3313.175,3309.265,3311.935,1.5101600000000002,5001.32234677,4105.47422299,94.02818510500002,-0.797715075119915,1.543932599801473e-05,0.4393902325581577,2150
2025-07-07 07:07:39.964,3311.475,3313.022,3305.635,3307.015,1.51052,5000.37744119,2506.3853795100003,-30.944813519999997,-0.26150736142063574,1.886775356896505e-05,0.5168303855677591,5654
2025-07-07 08:22:21.346,3307.035,3313.695,3300.435,3308.805,1.5123,5000.02379291,292.09931667,-87.477726675,-0.04894076777304666,1.889747218680103e-05,0.530492623918192,10168
2025-07-07 09:21:19.276,3308.185,3313.045,3307.938,3308.675,1.51059,5000.66520518,1185.1824103,18.657935015000007,-0.18795395107046128,1.6502655795488513e-05,0.5182998550151706,7587
2025-07-07 10:23:08.099,3308.658,3311.055,3305.945,3308.735,1.51121,5000.13814275,362.20370919,108.852342685,-0.028643468778047382,1.690062934039315e-05,0.5502303169734415,7824
2025-07-07 11:02:52.873,3308.195,3310.362,3296.195,3302.785,1.51387,5000.27378475,257.70051049,-144.130051495,-0.08302595266942493,2.064239623915752e-05,0.5766339211741178,8449
2025-07-07 11:50:30.126,3302.785,3307.925,3299.505,3303.215,1.51384,5000.55164711,-5.3081394699999995,97.07279921000001,0.024926076924295167,1.936860170422591e-05,0.5736483155300052,8519
2025-07-07 12:30:05.911,3302.555,3308.242,3300.095,3302.601,1.51349,5000.072404250001,149.81057487000004,86.96664608,-0.029876517059615287,2.0039095212758036e-05,0.5581384034520154,9270
2025-07-07 13:19:41.700,3302.025,3313.081,3301.955,3309.955,1.5111,5000.18992368,194.51338556000002,170.30347705,-0.022648328583726937,1.979918211669693e-05,0.5641795518479188,10309
2025-07-07 13:59:31.444,3309.335,3317.442,3305.935,3316.665,1.50999,5000.15100385,508.82781723000005,277.49759114,-0.03546120816079304,1.8688142471518044e-05,0.5685149748744028,9950
2025-07-07 14:46:58.207,3316.048,3320.202,3313.005,3318.599,1.50747,5000.004037690001,290.90678603000003,443.371230335,0.028312213126118875,1.7082991588642688e-05,0.5438648510812192,9804
2025-07-07 16:10:11.060,3319.185,3322.352,3316.019,3321.575,1.5062200000000001,5000.37210979,408.06916491000004,328.56125734,-0.01968188582734209,1.3972478646940438e-05,0.5315171439704033,10266
2025-07-07 16:49:37.258,3322.145,3328.052,3321.119,3327.055,1.50386,5000.2691555,-381.9780913,356.734117765,0.03251503826511306,1.673921010147295e-05,0.6039483586869782,7494
2025-07-07 17:00:24.723,3327.055,3328.435,3325.395,3327.515,1.50408,5003.88544643,-3450.3272101300004,-173.37520888,0.6848922450135482,1.4181329595962841e-05,0.50711089399122,2047
2025-07-07 17:20:28.691,3327.505,3333.745,3327.505,3332.705,1.50183,5001.33405892,-2497.9052753,180.91357836,0.5263426642826599,1.3783086144917151e-05,0.4684975845410817,3933
2025-07-07 17:42:58.883,3332.675,3336.202,3330.325,3333.515,1.50102,5003.87116703,-1656.96166945,-89.500328375,0.30707802399102424,1.716419391708062e-05,0.5115043499876123,4023
2025-07-07 17:58:42.186,3333.415,3334.285,3331.825,3331.848,1.5003000000000002,5000.243330400001,-4023.6736698600002,33.70038463499996,0.776096759062267,1.2047756995016731e-05,0.45678075855691236,2162
2025-07-07 18:20:40.711,3332.425,3332.725,3328.755,3329.725,1.50144,5000.9944328500005,1829.31358537,448.168418895,-0.12129283786806569,1.3049415344728669e-05,0.5055117302053084,3410
2025-07-07 18:36:22.331,3329.735,3332.275,3328.198,3331.755,1.5027300000000001,5004.260933500001,3286.43349682,154.38189444,-0.6826672061087893,1.5924142566813327e-05,0.4207514761138407,1863
2025-07-07 18:51:29.595,3331.805,3335.815,3330.685,3335.695,1.5001300000000002,5000.50350674,2501.0988020600003,-185.035686855,-0.5399228938535945,1.3389309304209603e-05,0.4776077224398683,1787
2025-07-07 19:05:03.702,3335.705,3336.795,3333.765,3336.135,1.4992400000000001,5000.087733230001,522.74158621,-217.00370103,-0.16480038089157703,1.2984543889914908e-05,0.5342736696613826,1447
2025-07-07 19:18:52.037,3336.195,3338.685,3335.665,3337.105,1.4984700000000002,5001.01231843,307.95001199,350.5601449150001,-0.021026804968123883,1.244804401500372e-05,0.5161383763837719,1626
2025-07-07 19:38:59.955,3337.645,3340.535,3336.295,3339.795,1.4981600000000002,5001.01144545,-1072.5057330500001,245.75873373000005,0.29855612541805,1.2710247086248543e-05,0.3738911237429077,2287
2025-07-07 20:40:54.943,3339.795,3340.785,3335.355,3336.802,1.498,5000.15966806,-2388.3806442,-260.38877292,0.4554258475513112,1.3867570282181119e-05,0.4561266857376727,4894
2025-07-07 22:56:11.711,3336.825,3346.255,3335.645,3339.348,1.49655,5000.55614974,2112.91179164,-115.71618421999999,-0.25999390891008894,2.7200847026646597e-05,0.6428554417718825,4199
2025-07-07 23:48:57.051,3339.348,3340.605,3333.848,3336.792,1.49832,5000.05474061,2988.36168305,187.95673842000005,-0.5152396614645325,2.3285859454280796e-05,0.6681410774411228,2970
2025-07-08 00:19:22.069,3336.802,3337.552,3332.649,3336.085,1.4998,5002.40954668,1214.10136482,152.542152215,-0.2191422193237983,1.905856133005485e-05,0.6954808115375808,4091
2025-07-08 00:57:50.849,3336.101,3336.202,3330.859,3333.795,1.50051,5001.793410570001,264.82343575000004,28.93628867499999,-0.0638177216981779,2.1460742244508712e-05,0.7280285463329582,4554
2025-07-08 01:39:53.244,3332.959,3337.352,3329.328,3335.309,1.50047,5001.61084305,213.77210877000005,252.43080139,0.006566360812720792,2.325877905846649e-05,0.7101726956877844,4893
2025-07-08 02:27:57.697,3335.298,3337.352,3331.999,3335.675,1.49942,5000.00575055,319.42376347000004,72.90426191499998,-0.06139047426739163,2.207068491563102e-05,0.6945625747310266,5018
2025-07-08 03:42:37.428,3335.705,3338.445,3329.365,3332.052,1.49976,5000.20729892,-327.61107477999997,289.42697045,0.09372551137563902,1.6259893930186664e-05,0.5718570625439362,7115
2025-07-08 05:12:25.692,3331.435,3333.502,3327.115,3333.115,1.50136,5000.83810017,1742.38063923,525.64357656,-0.18264136810223922,1.6131768705794472e-05,0.5791268256334018,6710
2025-07-08 06:29:35.819,3333.172,3336.915,3330.425,3334.055,1.50007,5001.40764863,92.49430667000001,165.507400125,0.0012036636693954477,1.6484309990445222e-05,0.5712402241752885,7851
2025-07-08 07:28:08.657,3334.055,3339.845,3332.388,3333.155,1.49919,5000.6465891,565.41949146,219.384696175,-0.05539568861735444,1.6034448712199015e-05,0.5350857824854613,6703
2025-07-08 08:35:15.751,3333.148,3335.885,3324.248,3329.275,1.5013400000000001,5000.05070645,-67.60007205,-64.3591425,0.011898405390369696,1.7449629823716494e-05,0.5500044934640723,9792
2025-07-08 10:23:50.355,3329.325,3329.325,3320.555,3321.505,1.50408,5000.24329976,122.86094060000002,-45.367004230000006,-0.029602467028588108,1.885081286204521e-05,0.5543461610138106,10732
2025-07-08 12:19:35.680,3321.535,3329.965,3319.715,3327.318,1.50376,5000.09434191,63.87374369000004,-17.380442355,-0.018241116616192755,1.836978129591867e-05,0.5392740183793081,10773
2025-07-08 13:15:27.012,3327.895,3330.105,3319.935,3321.235,1.50336,5000.598006480001,-331.54700343999997,-80.92227756,0.06262915578876567,1.7468553973471746e-05,0.6169490133595154,8159
2025-07-08 13:44:14.585,3321.199,3327.275,3318.735,3321.535,1.50444,5000.03223805,-177.09142390999997,62.10035267499998,0.06724074754375783,2.0517619339560757e-05,0.5906810621943013,7155
2025-07-08 14:08:14.327,3320.849,3322.815,3308.435,3308.505,1.50806,5000.12762456,-282.23375702,-161.44200269,0.030184690741659588,2.0291655002259668e-05,0.5959947704081995,7840
2025-07-08 14:28:16.150,3309.145,3310.871,3300.515,3305.209,1.5125600000000001,5000.259829080001,-631.14030256,-197.843519615,0.07612140873811628,2.010570707042857e-05,0.5912055708121153,7647
2025-07-08 14:51:39.107,3305.205,3306.055,3294.108,3294.795,1.51539,5000.14264819,-616.64123805,-352.422821815,0.03833753580936003,2.115467069120318e-05,0.5965625387381043,8067
2025-07-08 15:15:36.711,3294.775,3298.785,3286.905,3290.055,1.5179200000000002,5000.31839272,-273.43049282,-303.18120678500003,-0.022427733697921875,2.029365789469108e-05,0.5679117439397762,8498
2025-07-08 15:49:35.621,3290.025,3299.145,3288.648,3298.345,1.51703,5000.227451950001,194.69958711000004,61.85378072500001,-0.037128071729033804,1.9500881644495094e-05,0.5774471084337615,8300
2025-07-08 16:16:59.820,3298.355,3300.682,3296.329,3298.231,1.51613,5000.6381056400005,-1882.14273734,-34.06540720499999,0.277765912057237,1.563710764773256e-05,0.5656810474755462,5308
2025-07-08 16:51:46.228,3298.252,3301.702,3295.685,3298.721,1.51597,5000.6656639,-655.6784796999999,57.56843672,0.051156319917384487,1.37201980612787e-05,0.5775339520495214,6465
2025-07-08 17:12:09.123,3298.205,3307.415,3295.825,3306.325,1.51448,5001.07510538,-633.03817956,-26.250373675,0.052674768919661635,1.6698797686214772e-05,0.5952338520865136,7261
2025-07-08 17:44:26.257,3306.315,3310.695,3303.425,3305.848,1.51215,5000.53144525,-1465.41958563,-122.8819692,0.20282379113621476,1.848367497829388e-05,0.5902505026136202,7461
2025-07-08 18:26:35.497,3306.502,3308.605,3300.925,3302.065,1.51258,5000.62860443,1433.22194671,528.378235685,-0.09771194667359082,1.708122341525823e-05,0.6073751960085906,7015
2025-07-08 19:09:03.434,3301.498,3307.165,3300.415,3303.415,1.51328,5000.2792704,2209.34500878,353.63663651,-0.2985068951425057,1.3284408270801254e-05,0.6016800218539642,5491
2025-07-08 19:55:00.241,3304.052,3306.125,3302.698,3305.011,1.51322,5000.25091965,1332.39965379,87.77010720000001,-0.2692020541287961,1.2011037318483426e-05,0.5716768707483257,5292
2025-07-08 22:53:08.057,3304.415,3305.152,3299.135,3301.245,1.51429,5000.82645756,454.43885112,-71.15063527500001,-0.08398097481823989,1.778363690343286e-05,0.565875074360527,6724
2025-07-09 00:19:22.307,3301.252,3308.325,3296.965,3306.655,1.5141,5000.05116057,95.39722427,-300.453297005,-0.04564775422049961,2.0813722612006743e-05,0.5657650164074944,7009
2025-07-09 01:47:55.843,3305.649,3307.645,3299.498,3299.885,1.51355,5001.93070358,-1651.9034867,-489.64326929,0.15997864096769007,1.9684208900538557e-05,0.5993402753265301,8499
2025-07-09 02:53:47.194,3299.885,3303.825,3286.315,3293.448,1.51615,5000.01839249,-63.63490960999996,-218.40484246,-0.032749409124877255,2.123429942524984e-05,0.6063928530126316,8647
2025-07-09 04:07:52.902,3294.012,3295.905,3284.638,3294.755,1.51931,5000.2523980900005,420.15373241000003,85.577829145,-0.04498120321888893,2.0917167138367802e-05,0.6159793296089626,8950
2025-07-09 05:47:08.348,3294.845,3298.195,3290.015,3291.435,1.5179500000000001,5000.32319694,-1574.05388838,-544.76244641,0.14921600393416443,1.9047601650964742e-05,0.6072953374233325,8150
2025-07-09 06:50:59.848,3290.835,3292.475,3285.415,3292.075,1.52026,5000.15901661,-621.96856969,-23.91008591000001,0.06488948147862109,1.960203204913831e-05,0.5558082431016573,8589
2025-07-09 07:56:30.051,3291.445,3296.402,3288.075,3295.325,1.51876,5000.34633637,1619.33689767,553.73182036,-0.13384140518377316,1.9876773714448495e-05,0.5465590269202398,8098
2025-07-09 08:43:50.886,3294.735,3295.545,3282.425,3286.465,1.52088,5000.39251707,1501.57316549,281.78704632,-0.12189415398230645,1.813158536645276e-05,0.5542441423948363,7725
2025-07-09 10:04:44.204,3286.545,3291.952,3284.225,3291.652,1.52045,5000.100799530001,1342.1513077500001,336.551517135,-0.09170183749367936,1.8089910502464842e-05,0.5610815519584931,8093
2025-07-09 11:47:42.069,3290.905,3296.302,3284.948,3285.535,1.51929,5000.29895296,1187.50059952,189.74517873,-0.0906130149213983,1.9162395319565e-05,0.5302739541160708,8892
2025-07-09 12:54:02.127,3285.565,3297.142,3283.005,3295.725,1.51935,5000.20049012,745.64651446,377.593954995,-0.025641810113590475,1.9977336314460485e-05,0.5311546148060775,9307
2025-07-09 13:38:38.159,3295.765,3299.855,3294.285,3295.675,1.5171700000000001,5002.08689887,694.43664389,222.59567781,-0.02765105152310139,1.9748617333868047e-05,0.5530261468425527,8567
2025-07-09 13:53:57.708,3295.098,3303.465,3291.715,3303.465,1.51717,5000.12250508,1752.5322059,464.76265222,-0.21011877793397596,1.920627538893007e-05,0.5444826395549748,5213
2025-07-09 14:22:07.026,3302.665,3309.245,3299.435,3308.052,1.51326,5000.55108082,1202.42711768,372.578531815,-0.09257853291713476,1.887403808841514e-05,0.5585842105263306,7410
2025-07-09 14:45:31.618,3308.052,3312.865,3304.825,3310.355,1.51179,5002.82589225,113.45394441000002,52.738881035000006,-0.0591588210638972,1.6792143517495862e-05,0.5969882035726668,5934
2025-07-09 15:10:22.481,3310.975,3313.425,3307.775,3309.135,1.51031,5000.06908641,-2567.87041251,-48.633095784999995,0.4376467662871614,1.4883534371842494e-05,0.5594805929393658,5127
2025-07-09 15:35:23.187,3309.155,3310.465,3307.055,3308.445,1.51165,5001.36143084,-3113.19715876,-70.27037606,0.5416673021545775,1.4064606157531324e-05,0.5459167695727646,4049
2025-07-09 16:13:00.643,3308.445,3312.002,3306.165,3312.002,1.51112,5000.41594822,-1339.31103134,387.28070789500003,0.30784926940619406,1.60518389390929e-05,0.5184529303655531,4897
2025-07-09 16:55:46.525,3312.002,3313.652,3310.265,3312.455,1.51003,5000.94000509,-1800.76725539,123.95959211500002,0.4102715297977639,1.2391549795848666e-05,0.494299379413667,4673
2025-07-09 17:30:15.969,3312.455,3314.955,3309.595,3312.795,1.50979,5000.90900107,-2175.90952213,151.112604625,0.46148283812710733,1.2039619997891571e-05,0.47547064579256454,5110
2025-07-09 17:53:06.990,3312.825,3313.315,3309.755,3311.055,1.5107300000000001,5002.19759393,2787.8781161700003,219.97515599500002,-0.39106757371540424,1.3909316528932747e-05,0.4680555760029641,2717
2025-07-09 18:41:12.848,3311.075,3313.995,3307.575,3310.545,1.51021,5000.30318049,1806.20597093,15.63277324499998,-0.23498123541814023,1.40390821962368e-05,0.5184842417501022,5394
2025-07-09 19:16:55.489,3311.095,3316.645,3309.935,3316.515,1.50951,5001.25271637,1785.3529400099999,589.69574994,-0.27255535417548643,1.5321790905561588e-05,0.5162797750061419,4089
2025-07-09 19:59:55.279,3316.048,3317.105,3313.648,3316.025,1.50836,5001.1948276,1857.7599241399998,329.92866897,-0.3356070537800051,1.3446109549393187e-05,0.5026672597865097,4496
2025-07-09 23:03:37.065,3315.448,3321.552,3311.348,3316.702,1.5074,5000.0284434000005,-896.7690122199999,147.241994255,0.06560731150422984,1.978301037962607e-05,0.5568819856384871,6406
2025-07-10 00:45:34.441,3317.102,3322.345,3315.895,3319.885,1.50693,5001.06624,-1839.68659362,-308.807000145,0.19481354025358044,2.0329379328462204e-05,0.6207301683604087,6593
2025-07-10 01:31:53.831,3320.575,3325.202,3316.415,3324.185,1.50588,5000.5336170400005,-1994.46385254,-647.10379331,0.19663122887474935,1.6761289521989222e-05,0.6142084870848977,6504
2025-07-10 02:48:24.210,3324.148,3326.745,3318.298,3319.505,1.50501,5000.228612,-2396.9081050600003,-920.3535773350001,0.19730113985809805,1.614453973087367e-05,0.6237520869428614,6349
2025-07-10 04:34:33.078,3318.845,3320.615,3314.655,3316.485,1.50721,5000.89095108,-1088.1296138999999,-264.72245969,0.11572424578143116,1.6191491114562576e-05,0.5851605404620367,6883
2025-07-10 06:11:25.159,3316.495,3325.495,3315.875,3324.948,1.50518,5000.22545692,-227.88899418,120.31471583999999,0.008497599732305051,1.6563439972373008e-05,0.5597041253683652,7466
2025-07-10 07:16:34.712,3325.505,3329.745,3323.485,3328.005,1.5033400000000001,5000.71252616,-14.975682419999995,-11.726276614999998,0.038164500409640034,1.621847237280426e-05,0.517183898651421,7341
2025-07-10 08:42:31.221,3328.015,3328.245,3319.698,3324.485,1.50465,5000.04038165,1489.40969555,344.42395198500003,-0.1446662247921886,1.658290548948312e-05,0.5144156988386179,7491
2025-07-10 10:08:30.213,3325.035,3330.595,3323.065,3324.065,1.50258,5000.01601958,475.34303759999995,25.629968724999994,-0.03530266822077468,1.6464666812774244e-05,0.5099375912408857,8220
2025-07-10 11:40:52.082,3323.975,3330.595,3321.995,3325.995,1.50306,5000.26941806,-556.816519,-172.57645386000002,0.05741359445553302,1.8022810081810064e-05,0.5354293335920206,10309
2025-07-10 12:22:54.832,3325.505,3326.435,3317.658,3320.155,1.50573,5000.92358799,1577.90170601,-100.540476265,-0.2329471775378854,1.5961086143927083e-05,0.5113266859491705,6569
2025-07-10 13:00:43.925,3319.595,3330.032,3317.975,3328.868,1.5048,5000.22988744,821.3603736399999,170.051191075,-0.10275076962099924,1.9791316699856817e-05,0.550426506681218,7334
2025-07-10 13:45:03.086,3328.598,3329.752,3320.279,3320.279,1.5035800000000001,5000.49923584,202.52915110000004,16.165408584999984,-0.03181693764126563,2.151413812043718e-05,0.5651427769986206,10695
2025-07-10 14:10:25.355,3321.002,3321.302,3309.905,3315.861,1.50842,5001.16090344,572.1465433000001,-160.899286395,-0.12322485293508503,2.0594806346229272e-05,0.5612071372284414,8883
2025-07-10 14:59:01.738,3315.398,3321.952,3312.628,3315.495,1.50753,5000.20987833,590.52189791,81.51060711000001,-0.0763807688785035,1.7951472386620737e-05,0.5568417280124216,10324
2025-07-10 16:02:57.322,3315.395,3321.895,3314.485,3318.995,1.50641,5000.15370211,648.36855341,45.603796030000005,-0.08646884476079708,1.3617917170951625e-05,0.5178260184560117,8886
2025-07-10 16:48:43.522,3318.455,3320.305,3311.975,3314.435,1.50787,5000.31818119,-105.74025726999996,57.77422356500001,-0.0078479274094643,1.2929555653247671e-05,0.4931394215655653,6362
2025-07-10 17:28:18.258,3313.885,3318.875,3313.285,3317.002,1.5077,5000.04365694,-2454.05587072,114.479697855,0.48734020740808803,1.1380779156485057e-05,0.4593693379790958,5453
2025-07-10 18:15:48.051,3316.475,3319.552,3316.345,3317.755,1.50717,5000.05325793,-2370.53848939,216.18824535000002,0.44362101599071213,1.2733235543022874e-05,0.4217461193515018,5798
2025-07-10 19:39:53.925,3317.148,3326.302,3316.205,3323.659,1.5055,5000.99285966,328.00158222000005,215.44881764,-0.030866431051175633,1.2466164980624034e-05,0.5081071954555225,9506
2025-07-10 22:41:18.725,3324.135,3327.102,3322.848,3324.075,1.50414,5000.55625917,-1255.52831397,97.200833215,0.20949916144431607,1.552118587907187e-05,0.5019996567898545,8741
2025-07-11 00:47:11.232,3324.852,3336.555,3321.585,3334.502,1.50217,5000.17494534,175.24588542,93.52648051,-0.01631135821327063,2.1148226901973496e-05,0.6199686860417705,9772
2025-07-11 01:25:49.443,3333.865,3335.365,3324.898,3325.695,1.50216,5000.35777558,-1353.48664486,-240.777065975,0.14601697656667695,2.1088601015972168e-05,0.661879175550826,8442
2025-07-11 02:12:29.753,3326.085,3331.645,3325.315,3329.915,1.50214,5000.99969901,-2153.05378551,-84.19807000499999,0.3085729626090278,1.4159025419042496e-05,0.5483361204013415,6578
2025-07-11 03:30:10.841,3329.915,3336.415,3328.985,3335.508,1.50049,5000.27405564,-1654.42910052,-110.30786545999999,0.23438777513751996,1.6055653394884613e-05,0.549811006418141,7323
2025-07-11 05:25:11.004,3335.925,3339.251,3329.325,3339.165,1.49989,5001.03531007,867.25574367,174.96128062,-0.0866869668711723,1.711038049638834e-05,0.5675980949861161,7559
2025-07-11 06:09:02.753,3338.535,3341.925,3332.298,3335.985,1.49826,5000.12947297,878.95977049,182.657705035,-0.07966016076545464,1.9052338073880363e-05,0.61925065181325,8438
2025-07-11 06:51:33.997,3335.995,3344.315,3334.555,3335.375,1.49709,5000.25928693,663.61176915,-34.29711427,-0.05930222394815346,1.7360053740981025e-05,0.7205265687217072,7283
2025-07-11 07:12:33.781,3335.375,3336.205,3330.835,3334.205,1.50036,5001.1172765599995,213.12885942,138.93876138500002,0.017014828352351557,1.883662808325999e-05,0.6266963622865708,4041
2025-07-11 08:04:38.529,3333.535,3343.702,3332.135,3343.585,1.49824,5000.10504183,1181.28999327,464.99764431,-0.1391563180182474,1.5299775620403177e-05,0.6746383816684809,8379
2025-07-11 08:52:20.368,3343.595,3344.115,3336.008,3336.415,1.49735,5002.02835298,986.6300386800001,1.5332647800000072,-0.1366932205594868,1.6311217930318306e-05,0.7000707156767573,8216
2025-07-11 09:52:40.398,3337.152,3338.355,3332.618,3338.095,1.4992,5000.04342869,128.42165887,182.684198445,0.005861422183870541,1.638893600857305e-05,0.7028738238295198,8821
2025-07-11 10:35:08.627,3338.105,3346.515,3337.175,3345.655,1.49559,5000.16184988,1427.2912882599999,128.58641654500002,-0.1358615374667866,1.4031821948317031e-05,0.6350216875098974,6317
2025-07-11 11:23:07.637,3345.638,3348.745,3343.018,3343.938,1.49418,5000.21517319,523.24427381,-72.23224111,-0.04378812304722358,1.5247724959180735e-05,0.6654799311167168,7549
2025-07-11 12:08:46.594,3343.845,3350.655,3341.695,3347.545,1.49362,5000.1035306,-476.62539962,-123.05940157500001,0.07455025168221224,1.546637328902333e-05,0.6980751803569268,7901
2025-07-11 12:47:33.709,3348.335,3355.025,3343.865,3354.725,1.49272,5000.52940794,346.36767706,124.49347476999999,-0.024537356206643813,1.913593767959068e-05,0.7231916532905558,9345
2025-07-11 13:04:33.990,3354.145,3358.335,3352.959,3358.145,1.49011,5000.36838705,2707.90254679,169.05145864999997,-0.41946752646281876,1.7528061007669242e-05,0.668910825383671,4822
2025-07-11 13:22:07.539,3357.198,3358.745,3352.539,3353.748,1.48957,5000.20334465,2197.36242591,251.575567775,-0.27839090331286775,1.7355793348802054e-05,0.7001718783696426,4637
2025-07-11 13:34:16.168,3353.548,3357.605,3349.798,3357.265,1.49122,5000.80287945,2507.69870969,-42.86355168500001,-0.4416135435335648,1.8392330174275046e-05,0.6330211626721314,3922
2025-07-11 13:43:30.666,3356.619,3359.555,3352.465,3353.265,1.49004,5000.0229678900005,2240.57008809,308.44488798,-0.3225438127767433,2.1220515847894663e-05,0.6594213679480916,4006
2025-07-11 13:57:55.624,3353.265,3356.775,3349.869,3352.489,1.49091,5000.35239287,1496.7548539699999,190.82156288,-0.20354655407484915,2.1833710309794228e-05,0.6425517106549467,5115
2025-07-11 14:13:07.438,3352.445,3355.775,3350.979,3352.625,1.49112,5000.43906382,2125.41971536,-26.902611005,-0.2716829930781541,1.9485991807291186e-05,0.6799373462048279,5283
2025-07-11 14:28:54.739,3351.959,3355.252,3349.915,3355.162,1.49118,5000.28907347,2133.7551261099998,120.59280646500001,-0.32405166643733413,1.802387405832223e-05,0.6562391136801585,5190
2025-07-11 14:45:32.952,3354.745,3360.585,3354.685,3358.255,1.48933,5000.36751765,1821.29185579,176.43316826,-0.24124579133946256,1.61008728348715e-05,0.6482039497969811,5418
2025-07-11 15:08:00.338,3358.965,3365.181,3357.975,3365.055,1.4875,5000.2937323,-781.0950328399999,210.136144805,0.13241674499980566,1.594634484571387e-05,0.6450295528689461,5211
2025-07-11 15:27:35.510,3365.091,3368.875,3362.595,3366.422,1.48573,5000.27853235,820.2993979299999,117.44275466999997,-0.08314386012270555,1.563111931199538e-05,0.6403418683736788,4999
2025-07-11 15:48:17.684,3365.809,3367.022,3358.789,3359.385,1.48699,5000.27807235,245.45971848999997,-23.073976979999998,0.034804530095471534,1.5200341593636918e-05,0.6349989783756257,5873
2025-07-11 16:13:38.829,3358.839,3360.532,3355.269,3357.165,1.4891,5000.76745023,-675.73743685,224.730283045,0.20258000961243208,1.50751459100403e-05,0.5767683201804011,7096
