timestamp,open,high,low,close,volume,dollar_value,signed_flow,ofi_dollar,quote_imbalance,realized_vol,spread,num_ticks,dxy_price,bond_price,vix_price,h_ema_20,h_rsi_14,gold_ret_1,gold_ret_3,gold_ret_5,gold_ret_10,gold_ofi_norm_1,gold_ofi_norm_5,gold_signed_flow_norm_1,gold_signed_flow_norm_5,gold_quote_imbalance_1,gold_quote_imbalance_5,gold_realized_vol_1,gold_realized_vol_5,dxy_ret_1,dxy_ret_3,dxy_ret_5,dxy_vol_5,bond_ret_1,bond_ret_3,bond_ret_5,bond_vol_5,vix_ret_1,vix_ret_3,vix_ret_5,vix_z_score_20,gold_dxy_corr_20,gold_bond_corr_20,vol_ratio_5_20,rolling_mean,rolling_std,z_score,rsi_14,atr_5,gold_ofi_accel_5,quote_imbalance_velocity_5,price_impact_coef_5,vwap_dev_20,hft_abs_bull,hft_abs_bear,target
2026-04-02 07:29:26.634,4595.995,4627.745,4592.695,4620.485,1.08383,5000.4531009,39.599739579999984,-245.317062685,-0.0207731670319186,3.711412191181725e-05,0.637816848281642,9544,99.932,112.9205,25.85,4598.855,59.090386132328824,0.005455843339170345,0.013643171800252044,-0.006073950179623014,-0.011019500202116943,-0.04905896680449944,0.05124606568608365,0.007919230273911275,0.024464314652875595,-0.0207731670319186,0.006148641122123611,3.711412191181725e-05,4.612508987813416e-05,0.00035530467749562446,-8.505422211779512e-05,0.00045541329542951305,0.000294237545127034,0.000566931102053673,0.0010854228787350415,0.00026570893514037857,0.0005928219264566448,0.0009675859487358161,-0.0028971531611528983,-0.00096665063109499,0.7197138395369249,-0.4991677490693046,0.5179969876842194,0.8044662318823741,4672.831550000001,57.640888878492625,-0.9081495967431469,38.78669479460478,45.78940000000002,-0.11549620695880936,-0.010987800589386199,-0.11120993381314546,-0.8967240067944816,0.0,0.05697819707841072,0.0015635478196668823
2026-04-02 08:05:48.367,4620.765,4651.865,4619.075,4633.995,1.07799,5000.15184109,-236.64355013,-606.26033274,-0.0126304876393567,3.551731065637999e-05,0.6328377192982497,9348,99.9535,112.9215,25.675,4603.037857142857,59.090386132328824,0.002919669089376888,0.008775997804757133,0.006238675871402207,-0.011710844298658972,-0.12124838445038637,0.00716740161627804,-0.04732727278096819,0.015970695216418793,-0.0126304876393567,-0.006628475797063028,3.551731065637999e-05,4.265593913112561e-05,0.00021512315883764763,0.00026515843371673764,0.00044530615533525873,0.0002931181320286107,8.855748709166257e-06,0.0002922811233774185,0.0008239203123900781,0.0004955778130213673,-0.006792845139816195,-0.009689998300969057,-0.009689998300969057,0.25405416969073896,-0.5006595060723525,0.5409146143022318,0.8324511631450163,4665.0265500000005,51.1273794985266,-0.6069458340775205,41.94509707987073,38.91939999999995,-0.07218941764588693,0.008142679392561898,-0.02408006789873779,-0.5967488910433771,0.0,0.0,-0.004925798637557
2026-04-02 08:38:36.819,4633.925,4645.555,4628.685,4639.218,1.07839,5000.51803965,249.95417045,156.3460482,-0.0237148883212001,3.268187351403556e-05,0.6469419661733604,9460,99.984,112.9215,25.825,4603.037857142857,59.090386132328824,0.0011264705237126688,0.009501982952259862,0.017689311413341575,-0.012479312759671755,0.031265970237481726,0.00011699123576628516,0.04998565517963717,0.01745425251913835,-0.0237148883212001,-0.011130184736088648,3.268187351403556e-05,3.834703538030155e-05,0.0003050953446609532,0.0008755231809940768,0.0004351642813808281,0.000291190464587663,0.0,0.0005757868507630152,0.0010942786274442773,0.0004487693310194985,0.0058252591910802455,-1.1102230246251565e-16,-0.0038647391098888327,0.5810255814080872,-0.5074075805961124,0.6399141714393155,0.8520437825812655,4659.0750499999995,46.415517607875145,-0.42781059048994513,43.16599467643497,31.242000000000008,0.1525143546878681,-0.0110844006818434,0.036028632883297655,-0.41901870314172607,0.0,0.0,-0.008549298452571063
2026-04-02 09:18:32.336,4639.805,4642.602,4612.745,4627.035,1.08093,5000.42493438,127.96514958,188.761111845,-0.0056354468644695,3.804713979904052e-05,0.622621877325395,9407,99.9775,112.861,25.875,4604.749013605442,59.090386132328824,-0.002629543359099662,0.0014165962539899883,0.007272924969370065,-0.010956959164726224,0.03774901419813572,-0.006970890569769474,0.025590855029125725,0.01576694360496115,-0.0056354468644695,-0.014507871259895647,3.804713979904052e-05,3.724395219254785e-05,-6.501251493193073e-05,0.00045520598856677323,0.0005052412634458353,0.0002792690660752923,-0.0005359140008456867,-0.0005270582521364787,-0.0002436328774682511,0.00041145996668178733,0.0019342365798309684,0.000966650631094974,-0.0019305025300579615,0.8125783818481997,-0.5374339801344596,0.6477759504223278,1.021291368024339,4653.1322,42.12552538830503,-0.6195103741317421,41.00006769179887,28.483399999999893,0.006483043960653995,0.0180794414567306,-0.06965857833298708,-0.6115317116025072,0.0,0.0,-0.0002615407575382039
2026-04-02 10:06:31.736,4627.705,4635.545,4615.335,4630.335,1.08144,5000.31536259,197.11501533,307.60928686,-0.0133355194969621,3.9305491605110174e-05,0.6246723915843752,9316,100.006,112.986,25.975,4606.361964690638,59.090386132328824,0.0007129454995923054,-0.0007901273357947972,0.007585385092752449,-0.007569005083891932,0.06151797727814776,-0.007953845131616687,0.0394205167146711,0.015118494193720045,-0.0133355194969621,-0.015217901870781588,3.9305491605110174e-05,3.65331874972767e-05,0.00028502351636955294,0.0005251063460984391,0.0010955341824317082,0.00016660474157302718,0.001106944194643223,0.0005710301937975613,0.0011468170445607072,0.0006266938443887276,0.0038572853997580945,0.01161678117066924,0.005791521979588825,1.219625530846981,-0.2608394675796641,0.45843257964577,1.0755901249183402,4650.21655,41.552096581038924,-0.4784728480893956,41.85118091179359,26.955400000000008,0.023768963080012043,-0.0077000726324926005,0.011589220179925423,-0.4708515767797805,0.0,0.0,-0.004129165459515895
2026-04-02 10:48:38.526,4630.315,4632.895,4603.485,4627.715,1.08223,5000.52284059,-370.92995087,-430.94135469,0.0233957518723568,3.898097045410653e-05,0.7138846572361278,9190,100.058,112.9545,26.075000000000003,4606.361964690638,59.090386132328824,-0.0005659939339153756,-0.002482591793422741,0.0015635478196668823,-0.0045104023599561675,-0.08617925933486838,-0.015378220565722758,-0.07417823349557846,-0.0013014659952960987,0.0233957518723568,-0.006384118089926509,3.898097045410653e-05,3.6906557205734564e-05,0.0005198336649371657,0.0007398446663745764,0.001260063169873148,0.00021065456057918922,-0.0002788344737141018,0.0002921957200836089,0.0003010514687927322,0.0006269429712902365,0.003842463901545039,0.00963398588113401,0.008666399932398143,1.7486382088807777,-0.3382830664646886,0.5544984277568308,1.0559210664436303,4646.347049999999,39.73535816354198,-0.46890353721299816,41.341273051939886,25.827400000000125,-0.14769723661301615,0.036731271369318905,0.006567635924932253,-0.4612983828185074,0.0,0.0,-0.007877148307245608
2026-04-02 11:31:45.546,4626.885,4631.265,4608.495,4611.225,1.08147,5000.01014997,256.20797319,172.56204195,-0.0361458465860668,3.5053617917936814e-05,0.7960235686612219,9292,100.0695,112.949,26.375,4607.718920434387,59.090386132328824,-0.0035696773678468166,-0.0034227258021700168,-0.004925798637557,0.0013128772338452189,0.034512338330091236,0.01577235522864923,0.05124149061797901,0.018411175089658432,-0.0361458465860668,-0.011087189879268529,3.5053617917936814e-05,3.681381865804592e-05,0.00011492673433350186,0.0009197839156399938,0.0011598667453691415,0.00021961626839734984,-4.869335801422574e-05,0.0007794163629149394,0.00024350236206933498,0.0006286474157141272,0.011439590909394377,0.019139340210697506,0.026898835981608533,2.870934801869309,-0.3177876132657011,0.5639585556644932,0.9519278335430775,4642.161050000001,38.74370632170522,-0.7984793642389418,38.18764203354181,23.82340000000022,0.12069159766495961,-0.059541598458423606,-0.10343188860128719,-0.7912102745162088,0.0,0.0,-0.0019058643640692792
2026-04-02 12:01:36.295,4611.145,4618.225,4592.445,4599.725,1.08606,5000.38435143,102.63358851,261.956053465,0.0041565446904664,3.551454278549572e-05,0.7791839801102588,9251,100.007,113.199,26.775,4607.004261345398,59.090386132328824,-0.0024970292913014487,-0.006632700593063749,-0.008549298452571063,0.009140012960770523,0.052387183675103394,0.019996559694135493,0.020525139928582452,0.012518840960854512,0.0041565446904664,-0.0055129032769352295,3.551454278549572e-05,3.738035251233796e-05,-0.0006247610492281317,9.999350042319825e-06,0.000230010351479838,0.000432621555670496,0.0022109424079706954,0.0018834145762422815,0.0024544447700400383,0.0011484832909897805,0.015052024537581834,0.030334079348521267,0.036125601328110164,3.1729405217451436,-0.2223434318166786,0.3489998630303772,0.9498317185904234,4638.0134,38.617936862736904,-0.9914667406023419,36.11837245550022,25.605400000000373,0.017874845345012158,0.0403023912765332,-0.04766487983280048,-0.9843395312573259,0.0,0.0,0.0018592513400530466
2026-04-02 12:27:58.734,4599.725,4630.825,4594.315,4625.825,1.08445,5000.20060144,173.8753989,245.7652811,-0.0158458341284443,3.463899619746809e-05,0.7745407664748706,9211,99.959,113.264,26.525,4607.004261345398,59.090386132328824,0.005658214335933286,-0.0004084923232150886,-0.0002615407575382039,0.007011384211832016,0.049151084264245505,0.02227677516995289,0.034773684649687484,0.014355257983286764,-0.0158458341284443,-0.007554980729730189,3.463899619746809e-05,3.6698723792023474e-05,-0.0004800816230950422,-0.0009899159379898675,-0.00018505875668320672,0.000494628391606121,0.000574045224031717,0.002736294273988063,0.003564403994917408,0.0009977780614571579,-0.0093809318337656,0.017110683613210508,0.024810432914513667,1.9454180705421353,-0.3497518049393387,0.3617934451940423,0.9436175551544201,4634.5310500000005,36.2303210129287,-0.2402973463715925,43.58942979385713,26.936000000000423,-0.0032360994108578886,-0.0200023788189107,0.11511878668486329,-0.23360210468773798,0.0,0.0,0.0026446760306189903
2026-04-02 12:57:19.902,4624.905,4627.945,4610.695,4611.255,1.08219,5000.54039098,280.4233414,74.12257578000002,-0.0541846622931595,3.705165428676646e-05,0.7785904402794763,9017,99.9635,113.2505,26.525,4607.004261345398,59.090386132328824,-0.0031546792023854245,6.50584224629645e-06,-0.004129165459515895,0.003456219633236502,0.014822913122260641,0.012937725701166223,0.05607860740516531,0.017687240790792022,-0.0541846622931595,-0.015724809288969667,3.705165428676646e-05,3.624795632835473e-05,4.5017444267197676e-05,-0.0010598252280560746,-0.0004250648287854643,0.0004664039224446632,-0.00011919766739855235,0.002665789964603815,0.002338262132875428,0.0010269649557005712,0.0,0.005671092703816103,0.020953147514755667,1.690385999239149,-0.3060378018295308,0.3558022904715643,1.021890311500845,4631.4307,35.3847511511467,-0.5701806382109923,40.726030536881375,26.344000000000413,-0.034328171141984866,-0.0383388281647152,-0.2128243650975844,-0.5638809056182239,0.0,0.0,0.008748812959813855
